date,description,type,from,to,amount,currency,comment,tx_hash
2020-12-01T10:47:00Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,5000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to Wrong Nebula,0x936d33a650a96f8dc3d442911939dec3714d0f36439f1caa4b09a16c345c0af9
2020-12-01T10:47:00Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,0,yyDAI+yUSDC+yUSDT+yTUSD,Donate to docs,0x936d33a650a96f8dc3d442911939dec3714d0f36439f1caa4b09a16c345c0af9
2020-12-01T10:47:00Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,0,YFI,Donate to Future,0x936d33a650a96f8dc3d442911939dec3714d0f36439f1caa4b09a16c345c0af9
2020-12-02T18:51:42Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,1000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to big_badaboom,0x037f43ba4b6a9b8fe0f389d9cf6a49136c80a2d73a15e69c2cb2316ec83f29ca
2020-12-02T18:51:42Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,1000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to wot_is-goin_on,0x037f43ba4b6a9b8fe0f389d9cf6a49136c80a2d73a15e69c2cb2316ec83f29ca
2020-12-02T18:51:42Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,3000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to dudesahn,0x037f43ba4b6a9b8fe0f389d9cf6a49136c80a2d73a15e69c2cb2316ec83f29ca
2020-12-02T18:51:42Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,4000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to motionfactory,0x037f43ba4b6a9b8fe0f389d9cf6a49136c80a2d73a15e69c2cb2316ec83f29ca
2020-12-02T18:51:42Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,400,yyDAI+yUSDC+yUSDT+yTUSD,Donate to franz,0x037f43ba4b6a9b8fe0f389d9cf6a49136c80a2d73a15e69c2cb2316ec83f29ca
2020-12-02T18:51:42Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,0,yyDAI+yUSDC+yUSDT+yTUSD,Donate to vany,0x037f43ba4b6a9b8fe0f389d9cf6a49136c80a2d73a15e69c2cb2316ec83f29ca
2020-12-02T18:51:42Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,1000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to ceazor,0x037f43ba4b6a9b8fe0f389d9cf6a49136c80a2d73a15e69c2cb2316ec83f29ca
2020-12-02T18:51:42Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,2000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to bob_the_builder,0x037f43ba4b6a9b8fe0f389d9cf6a49136c80a2d73a15e69c2cb2316ec83f29ca
2020-12-02T18:51:42Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,1000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to nomad,0x037f43ba4b6a9b8fe0f389d9cf6a49136c80a2d73a15e69c2cb2316ec83f29ca
2020-12-02T18:51:42Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,1000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to cryptouf,0x037f43ba4b6a9b8fe0f389d9cf6a49136c80a2d73a15e69c2cb2316ec83f29ca
2020-12-04T19:14:56Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,2000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to jigsaw,0xaca4130a0cab376508d69a401e64b2e3904b5540ec52e07ab4a8c0661da0cb7e
2020-12-04T19:14:56Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,1000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to vany,0xaca4130a0cab376508d69a401e64b2e3904b5540ec52e07ab4a8c0661da0cb7e
2020-12-09T13:11:34Z,grant,outgoing,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,0,ETH,Send grants,0x942c31b014595869c4666c9b434541fde1ce48812f073b32ffdafd178446f915
2020-12-09T13:11:34Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,8000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to milkyklim,0x942c31b014595869c4666c9b434541fde1ce48812f073b32ffdafd178446f915
2020-12-09T13:11:34Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,12500,yyDAI+yUSDC+yUSDT+yTUSD,Donate to banteg,0x942c31b014595869c4666c9b434541fde1ce48812f073b32ffdafd178446f915
2020-12-09T13:11:34Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,8000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to Bull Trapper,0x942c31b014595869c4666c9b434541fde1ce48812f073b32ffdafd178446f915
2020-12-09T13:11:34Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,8000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to tracheopteryx,0x942c31b014595869c4666c9b434541fde1ce48812f073b32ffdafd178446f915
2020-12-09T13:11:34Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,12500,yyDAI+yUSDC+yUSDT+yTUSD,Donate to Doggie,0x942c31b014595869c4666c9b434541fde1ce48812f073b32ffdafd178446f915
2020-12-09T13:11:34Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,8000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to Doug,0x942c31b014595869c4666c9b434541fde1ce48812f073b32ffdafd178446f915
2020-12-09T13:11:34Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,8000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to Luciano,0x942c31b014595869c4666c9b434541fde1ce48812f073b32ffdafd178446f915
2020-12-09T13:11:34Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,8000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to Daniel,0x942c31b014595869c4666c9b434541fde1ce48812f073b32ffdafd178446f915
2020-12-09T13:11:34Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,8000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to x48,0x942c31b014595869c4666c9b434541fde1ce48812f073b32ffdafd178446f915
2020-12-09T13:11:34Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,3000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to Dark Ghosty,0x942c31b014595869c4666c9b434541fde1ce48812f073b32ffdafd178446f915
2020-12-09T13:11:34Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,3000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to Facu Ameal,0x942c31b014595869c4666c9b434541fde1ce48812f073b32ffdafd178446f915
2020-12-09T13:11:34Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,5000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to Wrong Nebula,0x942c31b014595869c4666c9b434541fde1ce48812f073b32ffdafd178446f915
2020-12-09T13:11:34Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,3000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to dudesahn,0x942c31b014595869c4666c9b434541fde1ce48812f073b32ffdafd178446f915
2020-12-09T13:11:34Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,1000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to nomad,0x942c31b014595869c4666c9b434541fde1ce48812f073b32ffdafd178446f915
2020-12-10T22:11:09Z,payment,outgoing,ychad.eth,0xcF3d2A2bF600C57c4c9bC8D7991F8607cbdB3BA2,9000,USDC,Pay Mixbytes audit,0x5ca8d6048ec7b2801ba3dc7649092e2a03fcc3c9463d8a70640d26224df27f35
2020-12-12T11:48:56Z,payment,outgoing,ychad.eth,0xdc31dF63ca0b6DE64Bc62d81844e8956D2476541,8900,USDC,Pay Zokyo audit,0x8a4928c3ec53a82a5d8a4944f0315d2b6990bc17974f9375ca1287262c5bf285
2020-12-16T17:10:13Z,grant,outgoing,ychad.eth,0xc92D76E01BD4e7CE25819c94FC6c3aea7b2Cd155,15000,USDC,Sponsor yacademy,0x8f8f0cf29aa4262de59e60a8dadb16bb975e7d1d1df8d9ccf2440862fa3061fc
2020-12-16T17:56:08Z,payment,outgoing,ychad.eth,0xee5C48938ff50cB81b7B2b62C970580BFc773869,50,ETH,Pay pwc audit,0xf6056f8a1e54a508362285b84a293f6602ab599038cf04e6f03cde6169c1086f
2020-12-16T18:31:01Z,airdrop,incoming,0xee5C48938ff50cB81b7B2b62C970580BFc773869,ychad.eth,4.032190475071420000,ETH,Return change for pwc audit ,0xed9c9e42b9ab8d2fba4420d78ec38ae04cdaef253f3f02c89e9933c5ae5a88a0
2020-12-20T20:30:02Z,grant,outgoing,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,0,ETH,Send ygift grants ,0xd31d24a622d92d617f65bd292920f67b2665e1383b48d35a0f8028752e837cf3
2020-12-20T20:30:02Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,500,yyDAI+yUSDC+yUSDT+yTUSD,Donate to Kevin,0xd31d24a622d92d617f65bd292920f67b2665e1383b48d35a0f8028752e837cf3
2020-12-20T20:30:02Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,3000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to owl,0xd31d24a622d92d617f65bd292920f67b2665e1383b48d35a0f8028752e837cf3
2020-12-20T20:30:02Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,2300,yyDAI+yUSDC+yUSDT+yTUSD,Donate to gabby,0xd31d24a622d92d617f65bd292920f67b2665e1383b48d35a0f8028752e837cf3
2020-12-20T20:30:02Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,3000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to eric,0xd31d24a622d92d617f65bd292920f67b2665e1383b48d35a0f8028752e837cf3
2020-12-20T20:30:02Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,2300,yyDAI+yUSDC+yUSDT+yTUSD,Donate to big_badaboom,0xd31d24a622d92d617f65bd292920f67b2665e1383b48d35a0f8028752e837cf3
2020-12-20T20:30:02Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,2300,yyDAI+yUSDC+yUSDT+yTUSD,Donate to zemm,0xd31d24a622d92d617f65bd292920f67b2665e1383b48d35a0f8028752e837cf3
2020-12-21T18:34:44Z,payment,outgoing,ychad.eth,0xc8d968165cd47b90Cf390626017d6D69CA242a0F,12000,USDC,Pay Mixbytes audit,0x9d42fdfd97121d5dbc824e20b48b3b2431b694bbf6346e8dc68a358d4ad2c4fe
2020-12-22T16:12:40Z,airdrop,incoming,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,490,WETH,Pull from treasury,0xec4fbe1320194b94aecb642a833de444a152d46eee969eb4ec1ca92ce1968706
2020-12-22T16:12:40Z,rebalance,none,ychad.eth,0xB0880df8420974ef1b040111e5e0e95f05F8fee1,490,WETH,Swap WETH into yUSD,0xec4fbe1320194b94aecb642a833de444a152d46eee969eb4ec1ca92ce1968706
2020-12-22T16:12:40Z,rebalance,none,0xB0880df8420974ef1b040111e5e0e95f05F8fee1,0xf9A724c2607E5766a7Bbe530D6a7e173532F9f3a,490,WETH,,0xec4fbe1320194b94aecb642a833de444a152d46eee969eb4ec1ca92ce1968706
2020-12-22T16:12:40Z,rebalance,none,0xf9A724c2607E5766a7Bbe530D6a7e173532F9f3a,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,490,WETH,,0xec4fbe1320194b94aecb642a833de444a152d46eee969eb4ec1ca92ce1968706
2020-12-22T16:12:40Z,rebalance,none,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,0xf9A724c2607E5766a7Bbe530D6a7e173532F9f3a,306859.050809,USDC,,0xec4fbe1320194b94aecb642a833de444a152d46eee969eb4ec1ca92ce1968706
2020-12-22T16:12:40Z,rebalance,none,0xf9A724c2607E5766a7Bbe530D6a7e173532F9f3a,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,306859.050809,USDC,,0xec4fbe1320194b94aecb642a833de444a152d46eee969eb4ec1ca92ce1968706
2020-12-22T16:12:40Z,rebalance,none,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,0xd6aD7a6750A7593E092a9B218d66C0A814a3436e,306859.050809,USDC,,0xec4fbe1320194b94aecb642a833de444a152d46eee969eb4ec1ca92ce1968706
2020-12-22T16:12:40Z,rebalance,none,0x0000000000000000000000000000000000000000,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,261057.089659,yUSDC,,0xec4fbe1320194b94aecb642a833de444a152d46eee969eb4ec1ca92ce1968706
2020-12-22T16:12:40Z,rebalance,none,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51,0,yDAI,,0xec4fbe1320194b94aecb642a833de444a152d46eee969eb4ec1ca92ce1968706
2020-12-22T16:12:40Z,rebalance,none,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51,261057.089659,yUSDC,,0xec4fbe1320194b94aecb642a833de444a152d46eee969eb4ec1ca92ce1968706
2020-12-22T16:12:40Z,rebalance,none,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51,0,yUSDT,,0xec4fbe1320194b94aecb642a833de444a152d46eee969eb4ec1ca92ce1968706
2020-12-22T16:12:40Z,rebalance,none,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51,0,yTUSD,,0xec4fbe1320194b94aecb642a833de444a152d46eee969eb4ec1ca92ce1968706
2020-12-22T16:12:40Z,rebalance,none,0x0000000000000000000000000000000000000000,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,287771.783985523000000000,yDAI+yUSDC+yUSDT+yTUSD,,0xec4fbe1320194b94aecb642a833de444a152d46eee969eb4ec1ca92ce1968706
2020-12-22T16:12:40Z,rebalance,none,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,0xf9A724c2607E5766a7Bbe530D6a7e173532F9f3a,287774.61887141400000000,yDAI+yUSDC+yUSDT+yTUSD,,0xec4fbe1320194b94aecb642a833de444a152d46eee969eb4ec1ca92ce1968706
2020-12-22T16:12:40Z,rebalance,none,0xf9A724c2607E5766a7Bbe530D6a7e173532F9f3a,0xB0880df8420974ef1b040111e5e0e95f05F8fee1,287774.61887141400000000,yDAI+yUSDC+yUSDT+yTUSD,,0xec4fbe1320194b94aecb642a833de444a152d46eee969eb4ec1ca92ce1968706
2020-12-22T16:12:40Z,rebalance,none,0xB0880df8420974ef1b040111e5e0e95f05F8fee1,0x5dbcF33D8c2E976c6b560249878e6F1491Bca25c,287774.61887141400000000,yDAI+yUSDC+yUSDT+yTUSD,,0xec4fbe1320194b94aecb642a833de444a152d46eee969eb4ec1ca92ce1968706
2020-12-22T16:12:40Z,rebalance,none,0x0000000000000000000000000000000000000000,0xB0880df8420974ef1b040111e5e0e95f05F8fee1,256015.048069117000000000,yyDAI+yUSDC+yUSDT+yTUSD,,0xec4fbe1320194b94aecb642a833de444a152d46eee969eb4ec1ca92ce1968706
2020-12-22T16:12:40Z,rebalance,none,0xB0880df8420974ef1b040111e5e0e95f05F8fee1,ychad.eth,256015.048069117000000000,yyDAI+yUSDC+yUSDT+yTUSD,,0xec4fbe1320194b94aecb642a833de444a152d46eee969eb4ec1ca92ce1968706
2020-12-22T16:12:40Z,airdrop,incoming,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,11.843012015217400000,YFI,Pull from treasury,0xec4fbe1320194b94aecb642a833de444a152d46eee969eb4ec1ca92ce1968706
2020-12-22T16:18:29Z,grant,outgoing,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,0,ETH,Send grants,0x625f16e74bf0d2139de804720414e92c673b47470ec9f9b3db3ba7a8febbe8e7
2020-12-22T16:18:29Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,8000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to milkyklim,0x625f16e74bf0d2139de804720414e92c673b47470ec9f9b3db3ba7a8febbe8e7
2020-12-22T16:18:29Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,12500,yyDAI+yUSDC+yUSDT+yTUSD,Donate to banteg,0x625f16e74bf0d2139de804720414e92c673b47470ec9f9b3db3ba7a8febbe8e7
2020-12-22T16:18:29Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,8000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to tracheopteryx,0x625f16e74bf0d2139de804720414e92c673b47470ec9f9b3db3ba7a8febbe8e7
2020-12-22T16:18:29Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,8000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to Daniel,0x625f16e74bf0d2139de804720414e92c673b47470ec9f9b3db3ba7a8febbe8e7
2020-12-22T16:18:29Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,12500,yyDAI+yUSDC+yUSDT+yTUSD,Donate to Doggie,0x625f16e74bf0d2139de804720414e92c673b47470ec9f9b3db3ba7a8febbe8e7
2020-12-22T16:18:29Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,8000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to Doug,0x625f16e74bf0d2139de804720414e92c673b47470ec9f9b3db3ba7a8febbe8e7
2020-12-22T16:18:29Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,8000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to Luciano,0x625f16e74bf0d2139de804720414e92c673b47470ec9f9b3db3ba7a8febbe8e7
2020-12-22T16:18:29Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,8000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to x48,0x625f16e74bf0d2139de804720414e92c673b47470ec9f9b3db3ba7a8febbe8e7
2020-12-22T16:18:29Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,8000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to Bull Trapper,0x625f16e74bf0d2139de804720414e92c673b47470ec9f9b3db3ba7a8febbe8e7
2020-12-22T16:18:29Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,5000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to Facu Ameal,0x625f16e74bf0d2139de804720414e92c673b47470ec9f9b3db3ba7a8febbe8e7
2020-12-22T16:18:29Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,3000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to Dark Ghosty,0x625f16e74bf0d2139de804720414e92c673b47470ec9f9b3db3ba7a8febbe8e7
2020-12-22T16:18:29Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,5000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to Wrong Nebula,0x625f16e74bf0d2139de804720414e92c673b47470ec9f9b3db3ba7a8febbe8e7
2020-12-26T06:31:10Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,3000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to dudesahn,0xd13b3d8b84803d9dac6406dcffe87ac1b925bb8291529b01a5e675f15443b1fb
2020-12-26T06:31:10Z,grant,outgoing,ychad.eth,0x020171085bcd43b6FD36aD8C95aD61848B1211A2,3000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to lex_node,0xd13b3d8b84803d9dac6406dcffe87ac1b925bb8291529b01a5e675f15443b1fb
2020-12-26T08:29:27Z,rebalance,none,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,0,ETH,Swap crUNI into YFI,0x76dc403213e0bf584a9f9c8a6894efdb15696102e06eba5b4ae811eb68e1594a
2020-12-26T08:29:27Z,rebalance,none,0xe89a6D0509faF730BD707bf868d9A2A744a363C7,ychad.eth,14246.832373857700000000,UNI,,0x76dc403213e0bf584a9f9c8a6894efdb15696102e06eba5b4ae811eb68e1594a
2020-12-26T08:29:27Z,rebalance,none,ychad.eth,0xe89a6D0509faF730BD707bf868d9A2A744a363C7,698076.18184825,crUNI,,0x76dc403213e0bf584a9f9c8a6894efdb15696102e06eba5b4ae811eb68e1594a
2020-12-26T08:29:27Z,rebalance,none,ychad.eth,0xd3d2E2692501A5c9Ca623199D38826e513033a17,14244.743810542200000000,UNI,,0x76dc403213e0bf584a9f9c8a6894efdb15696102e06eba5b4ae811eb68e1594a
2020-12-26T08:29:27Z,rebalance,none,0xd3d2E2692501A5c9Ca623199D38826e513033a17,0x2fDbAdf3C4D5A8666Bc06645B8358ab803996E28,79.988630217777900000,WETH,,0x76dc403213e0bf584a9f9c8a6894efdb15696102e06eba5b4ae811eb68e1594a
2020-12-26T08:29:27Z,rebalance,none,0x2fDbAdf3C4D5A8666Bc06645B8358ab803996E28,ychad.eth,2.172542000336320000,YFI,,0x76dc403213e0bf584a9f9c8a6894efdb15696102e06eba5b4ae811eb68e1594a
2020-12-26T08:29:27Z,rebalance,none,0xe89a6D0509faF730BD707bf868d9A2A744a363C7,ychad.eth,14246.832373857700000000,UNI,,0x76dc403213e0bf584a9f9c8a6894efdb15696102e06eba5b4ae811eb68e1594a
2020-12-26T08:29:27Z,rebalance,none,0x2fDbAdf3C4D5A8666Bc06645B8358ab803996E28,ychad.eth,2.172542000336320000,YFI,,0x76dc403213e0bf584a9f9c8a6894efdb15696102e06eba5b4ae811eb68e1594a
2020-12-30T02:17:29Z,stake,outgoing,ychad.eth,0xFEf1Bcc7097dD184b2Cdb574068CF01b7B437694,18.646879567160200000,YFI,Stake YFI in MITH,0x7627c65675492c20df8af4e5d40a09a12abace92a38deed2415b91d539c27eb8
