date,description,type,from,to,amount,currency,comment,tx_hash
2021-02-08T16:38:33Z,payment,outgoing,0xF147b8125d2ef93FB6965Db97D6746952a133934,0x07DB4B9b3951094B9E278D336aDf46a036295DE7,14281.386246122100000000,yDAI+yUSDC+yUSDT+yTUSD,,0x4de98ec72929eeda2f46ce867698bdc90929b4579d16198d609de7f6601dc90f
2021-02-08T16:38:33Z,payment,outgoing,0x07DB4B9b3951094B9E278D336aDf46a036295DE7,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,71.406931230610600000,yDAI+yUSDC+yUSDT+yTUSD,,0x4de98ec72929eeda2f46ce867698bdc90929b4579d16198d609de7f6601dc90f
2021-02-08T16:38:33Z,payment,outgoing,0x07DB4B9b3951094B9E278D336aDf46a036295DE7,0x5dbcF33D8c2E976c6b560249878e6F1491Bca25c,14209.979314891500000000,yDAI+yUSDC+yUSDT+yTUSD,,0x4de98ec72929eeda2f46ce867698bdc90929b4579d16198d609de7f6601dc90f
2021-02-08T16:38:33Z,payment,outgoing,0x5dbcF33D8c2E976c6b560249878e6F1491Bca25c,0xB0880df8420974ef1b040111e5e0e95f05F8fee1,14209.979314891500000000,yDAI+yUSDC+yUSDT+yTUSD,,0x4de98ec72929eeda2f46ce867698bdc90929b4579d16198d609de7f6601dc90f
2021-02-08T16:38:33Z,payment,outgoing,0xB0880df8420974ef1b040111e5e0e95f05F8fee1,0xA3061Cf6aC1423c6F40917AD49602cBA187181Dc,14209.979314891500000000,yDAI+yUSDC+yUSDT+yTUSD,,0x4de98ec72929eeda2f46ce867698bdc90929b4579d16198d609de7f6601dc90f
2021-02-08T16:38:33Z,payment,outgoing,0xA3061Cf6aC1423c6F40917AD49602cBA187181Dc,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,14209.979314891500000000,yDAI+yUSDC+yUSDT+yTUSD,,0x4de98ec72929eeda2f46ce867698bdc90929b4579d16198d609de7f6601dc90f
2021-02-08T16:38:33Z,payment,outgoing,0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,0,yDAI,,0x4de98ec72929eeda2f46ce867698bdc90929b4579d16198d609de7f6601dc90f
2021-02-08T16:38:33Z,payment,outgoing,0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,12884.144325,yUSDC,,0x4de98ec72929eeda2f46ce867698bdc90929b4579d16198d609de7f6601dc90f
2021-02-08T16:38:33Z,payment,outgoing,0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,0,yUSDT,,0x4de98ec72929eeda2f46ce867698bdc90929b4579d16198d609de7f6601dc90f
2021-02-08T16:38:33Z,payment,outgoing,0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,0,yTUSD,,0x4de98ec72929eeda2f46ce867698bdc90929b4579d16198d609de7f6601dc90f
2021-02-08T16:38:33Z,payment,outgoing,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,0x0000000000000000000000000000000000000000,14209.338041021000000000,yDAI+yUSDC+yUSDT+yTUSD,,0x4de98ec72929eeda2f46ce867698bdc90929b4579d16198d609de7f6601dc90f
2021-02-08T16:38:33Z,payment,outgoing,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,0x0000000000000000000000000000000000000000,12884.144325,yUSDC,,0x4de98ec72929eeda2f46ce867698bdc90929b4579d16198d609de7f6601dc90f
2021-02-08T16:38:33Z,payment,outgoing,0x0000000000000000000000000000000000000000,0xd6aD7a6750A7593E092a9B218d66C0A814a3436e,1667.726921,aUSDC,,0x4de98ec72929eeda2f46ce867698bdc90929b4579d16198d609de7f6601dc90f
2021-02-08T16:38:33Z,payment,outgoing,0xd6aD7a6750A7593E092a9B218d66C0A814a3436e,0x0000000000000000000000000000000000000000,15331.0769,aUSDC,,0x4de98ec72929eeda2f46ce867698bdc90929b4579d16198d609de7f6601dc90f
