date,description,type,from,to,amount,currency,comment,tx_hash
2021-03-03T14:09:44Z,grant,outgoing,ychad.eth,x48114.eth,8000,y3Crv,Donate to x48,0x531a4ee89e99042b6c2c3ade6cc999e8ec01c9963e251dd6ed5361c142d17018
2021-03-03T14:09:44Z,grant,outgoing,ychad.eth,oniichan.eth,3000,y3Crv,Donate to Dark Ghosty,0x531a4ee89e99042b6c2c3ade6cc999e8ec01c9963e251dd6ed5361c142d17018
2021-03-03T14:09:44Z,grant,outgoing,ychad.eth,0x334CE923420ff1aA4f272e92BF68013D092aE7B4,5000,y3Crv,Donate to Facu,0x531a4ee89e99042b6c2c3ade6cc999e8ec01c9963e251dd6ed5361c142d17018
2021-03-03T14:09:44Z,grant,outgoing,ychad.eth,0x071243c8f33A3e7c15499a8E51fF852DbaF05854,8000,y3Crv,Donate to Bull Trapper,0x531a4ee89e99042b6c2c3ade6cc999e8ec01c9963e251dd6ed5361c142d17018
2021-03-03T14:09:44Z,grant,outgoing,ychad.eth,0x6EceB4B153D2809772Ec9293234F41C00312f59b,5000,y3Crv,Donate to dudesahn,0x531a4ee89e99042b6c2c3ade6cc999e8ec01c9963e251dd6ed5361c142d17018
2021-03-03T14:09:44Z,grant,outgoing,ychad.eth,0x60330861Ddc19Ae7f6B274Aa6fC32c7b6bA9845B,1000,y3Crv,Donate to nomad,0x531a4ee89e99042b6c2c3ade6cc999e8ec01c9963e251dd6ed5361c142d17018
2021-03-03T14:09:44Z,grant,outgoing,ychad.eth,0xA75d56979E5eb9bC24D6FAEb4B5B2C35589168A5,2000,y3Crv,Donate to jigsaw,0x531a4ee89e99042b6c2c3ade6cc999e8ec01c9963e251dd6ed5361c142d17018
2021-03-03T14:09:44Z,grant,outgoing,ychad.eth,lex-node.eth,3000,y3Crv,Donate to Gabe,0x531a4ee89e99042b6c2c3ade6cc999e8ec01c9963e251dd6ed5361c142d17018
2021-03-03T14:19:36Z,grant,outgoing,0x97a3211908d337e399b6822ecB20CCa1E2038074,ychad.eth,2919,USDC,Return wrong payment,0x7a8bb65791889b0fb5e4ec8a7ffa8e320a07e1886b7efc77e19e74037fcea6d4
2021-03-03T15:43:02Z,rebalance,none,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,0,ETH,Deposit in YLA,0x1d4e974db2d60ebd994410fcd793c5db771af9a14660015faf94cbdaec285009
2021-03-03T15:43:02Z,rebalance,none,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,30064.889091500400000000,y3Crv,,0x1d4e974db2d60ebd994410fcd793c5db771af9a14660015faf94cbdaec285009
2021-03-03T15:43:02Z,rebalance,none,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,26629.010800868700000000,yyDAI+yUSDC+yUSDT+yTUSD,,0x1d4e974db2d60ebd994410fcd793c5db771af9a14660015faf94cbdaec285009
2021-03-03T15:43:02Z,rebalance,none,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,43336.034612933700000000,cDAI+cUSDC,,0x1d4e974db2d60ebd994410fcd793c5db771af9a14660015faf94cbdaec285009
2021-03-03T15:43:02Z,rebalance,none,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,147872.961540809000000000,3Crv,,0x1d4e974db2d60ebd994410fcd793c5db771af9a14660015faf94cbdaec285009
2021-03-03T15:43:02Z,rebalance,none,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,106169.515975922000000000,gusd3CRV,,0x1d4e974db2d60ebd994410fcd793c5db771af9a14660015faf94cbdaec285009
2021-03-03T15:43:02Z,rebalance,none,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,46006.780635357000000000,yDAI+yUSDC+yUSDT+yTUSD,,0x1d4e974db2d60ebd994410fcd793c5db771af9a14660015faf94cbdaec285009
2021-03-03T15:43:02Z,rebalance,none,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,247297.679631262000000000,yDAI+yUSDC+yUSDT+yBUSD,,0x1d4e974db2d60ebd994410fcd793c5db771af9a14660015faf94cbdaec285009
2021-03-03T15:43:02Z,rebalance,none,ychad.eth,0x629c759D1E83eFbF63d84eb3868B564d9521C129,43336.034612933700000000,cDAI+cUSDC,,0x1d4e974db2d60ebd994410fcd793c5db771af9a14660015faf94cbdaec285009
2021-03-03T15:43:02Z,rebalance,none,0x0000000000000000000000000000000000000000,ychad.eth,40300.614496503400000000,yvcDAI+cUSDC,,0x1d4e974db2d60ebd994410fcd793c5db771af9a14660015faf94cbdaec285009
2021-03-03T15:43:02Z,rebalance,none,ychad.eth,0x9cA85572E6A3EbF24dEDd195623F188735A5179f,167818.679778803000000000,3Crv,,0x1d4e974db2d60ebd994410fcd793c5db771af9a14660015faf94cbdaec285009
2021-03-03T15:43:02Z,rebalance,none,0x0000000000000000000000000000000000000000,ychad.eth,157606.252082243000000000,y3Crv,,0x1d4e974db2d60ebd994410fcd793c5db771af9a14660015faf94cbdaec285009
2021-03-03T15:43:02Z,rebalance,none,ychad.eth,0xcC7E70A958917cCe67B4B87a8C30E6297451aE98,106169.515975922000000000,gusd3CRV,,0x1d4e974db2d60ebd994410fcd793c5db771af9a14660015faf94cbdaec285009
2021-03-03T15:43:02Z,rebalance,none,0x0000000000000000000000000000000000000000,ychad.eth,97489.635137832100000000,yvgusd3CRV,,0x1d4e974db2d60ebd994410fcd793c5db771af9a14660015faf94cbdaec285009
2021-03-03T15:43:02Z,rebalance,none,ychad.eth,0x5dbcF33D8c2E976c6b560249878e6F1491Bca25c,46006.780635357000000000,yDAI+yUSDC+yUSDT+yTUSD,,0x1d4e974db2d60ebd994410fcd793c5db771af9a14660015faf94cbdaec285009
2021-03-03T15:43:02Z,rebalance,none,0x0000000000000000000000000000000000000000,ychad.eth,39823.287889755800000000,yyDAI+yUSDC+yUSDT+yTUSD,,0x1d4e974db2d60ebd994410fcd793c5db771af9a14660015faf94cbdaec285009
2021-03-03T15:43:02Z,rebalance,none,ychad.eth,0x2994529C0652D127b7842094103715ec5299bBed,247298.604113666000000000,yDAI+yUSDC+yUSDT+yBUSD,,0x1d4e974db2d60ebd994410fcd793c5db771af9a14660015faf94cbdaec285009
2021-03-03T15:43:02Z,rebalance,none,0x0000000000000000000000000000000000000000,ychad.eth,220531.779817894000000000,yyDAI+yUSDC+yUSDT+yBUSD,,0x1d4e974db2d60ebd994410fcd793c5db771af9a14660015faf94cbdaec285009
2021-03-03T15:43:02Z,rebalance,none,ychad.eth,0x9ba60bA98413A60dB4C651D4afE5C937bbD8044B,18847.343959178300000000,yvcDAI+cUSDC,,0x1d4e974db2d60ebd994410fcd793c5db771af9a14660015faf94cbdaec285009
2021-03-03T15:43:02Z,rebalance,none,ychad.eth,0x9ba60bA98413A60dB4C651D4afE5C937bbD8044B,83418.674209646200000000,y3Crv,,0x1d4e974db2d60ebd994410fcd793c5db771af9a14660015faf94cbdaec285009
2021-03-03T15:43:02Z,rebalance,none,ychad.eth,0x9ba60bA98413A60dB4C651D4afE5C937bbD8044B,39162.757952997600000000,yvgusd3CRV,,0x1d4e974db2d60ebd994410fcd793c5db771af9a14660015faf94cbdaec285009
2021-03-03T15:43:02Z,rebalance,none,ychad.eth,0x9ba60bA98413A60dB4C651D4afE5C937bbD8044B,56345.210530097800000000,yyDAI+yUSDC+yUSDT+yTUSD,,0x1d4e974db2d60ebd994410fcd793c5db771af9a14660015faf94cbdaec285009
2021-03-03T15:43:02Z,rebalance,none,ychad.eth,0x9ba60bA98413A60dB4C651D4afE5C937bbD8044B,22761.820326654700000000,yyDAI+yUSDC+yUSDT+yBUSD,,0x1d4e974db2d60ebd994410fcd793c5db771af9a14660015faf94cbdaec285009
2021-03-03T15:43:02Z,rebalance,none,0x0000000000000000000000000000000000000000,0x9ba60bA98413A60dB4C651D4afE5C937bbD8044B,250000,YLA,,0x1d4e974db2d60ebd994410fcd793c5db771af9a14660015faf94cbdaec285009
2021-03-03T15:43:02Z,rebalance,none,0x9ba60bA98413A60dB4C651D4afE5C937bbD8044B,ychad.eth,249750,YLA,,0x1d4e974db2d60ebd994410fcd793c5db771af9a14660015faf94cbdaec285009
2021-03-03T15:43:02Z,rebalance,none,0x9ba60bA98413A60dB4C651D4afE5C937bbD8044B,0xD132973EaEbBd6d7ca7b88e9170f2CCA058de430,250,YLA,,0x1d4e974db2d60ebd994410fcd793c5db771af9a14660015faf94cbdaec285009
2021-03-04T14:56:16Z,grant,outgoing,ychad.eth,0x9cA85572E6A3EbF24dEDd195623F188735A5179f,0,ETH,,0xc9db5c1da934f00fcc6401daf34a4134557a6e3fef0bf249f6e905b148ad41f7
2021-03-04T14:56:16Z,grant,outgoing,ychad.eth,0x6AFB7c9a6E8F34a3E0eC6b734942a5589A84F44C,3000,y3Crv,Send grant,0xc9db5c1da934f00fcc6401daf34a4134557a6e3fef0bf249f6e905b148ad41f7
2021-03-04T20:28:51Z,rebalance,none,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,0,ETH,Swap tokens,0xbfd19a6b80241aa68766e40574c466195959c57517fa40d430b4f6614c05ea03
2021-03-04T20:28:51Z,rebalance,none,ychad.eth,0xB0880df8420974ef1b040111e5e0e95f05F8fee1,64000,y3Crv,,0xbfd19a6b80241aa68766e40574c466195959c57517fa40d430b4f6614c05ea03
2021-03-04T20:28:51Z,rebalance,none,0xB0880df8420974ef1b040111e5e0e95f05F8fee1,0x0000000000000000000000000000000000000000,64000,y3Crv,,0xbfd19a6b80241aa68766e40574c466195959c57517fa40d430b4f6614c05ea03
2021-03-04T20:28:51Z,rebalance,none,0x9cA85572E6A3EbF24dEDd195623F188735A5179f,0xB0880df8420974ef1b040111e5e0e95f05F8fee1,68175.076393981800000000,3Crv,,0xbfd19a6b80241aa68766e40574c466195959c57517fa40d430b4f6614c05ea03
2021-03-04T20:28:51Z,rebalance,none,0xB0880df8420974ef1b040111e5e0e95f05F8fee1,0xA3061Cf6aC1423c6F40917AD49602cBA187181Dc,68175.076393981800000000,3Crv,,0xbfd19a6b80241aa68766e40574c466195959c57517fa40d430b4f6614c05ea03
2021-03-04T20:28:51Z,rebalance,none,0xA3061Cf6aC1423c6F40917AD49602cBA187181Dc,0x0000000000000000000000000000000000000000,68175.076393981800000000,3Crv,,0xbfd19a6b80241aa68766e40574c466195959c57517fa40d430b4f6614c05ea03
2021-03-04T20:28:51Z,rebalance,none,0xbEbc44782C7dB0a1A60Cb6fe97d0b483032FF1C7,0xA3061Cf6aC1423c6F40917AD49602cBA187181Dc,69151.414508,USDC,,0xbfd19a6b80241aa68766e40574c466195959c57517fa40d430b4f6614c05ea03
2021-03-04T20:28:51Z,rebalance,none,0xA3061Cf6aC1423c6F40917AD49602cBA187181Dc,ychad.eth,69151.414508,USDC,,0xbfd19a6b80241aa68766e40574c466195959c57517fa40d430b4f6614c05ea03
2021-03-04T20:28:51Z,grant,outgoing,ychad.eth,0x05f9E07AFCcD4ea69310e316f4c5Ef81Ed3ED9c8,1000,USDC,Reimburse Doug bounty,0xbfd19a6b80241aa68766e40574c466195959c57517fa40d430b4f6614c05ea03
2021-03-04T20:28:51Z,grant,outgoing,ychad.eth,0x4b57ebAD226696d8f0dFFDd271Ef913A74585eE5,300,USDC,Send bounty,0xbfd19a6b80241aa68766e40574c466195959c57517fa40d430b4f6614c05ea03
2021-03-04T20:28:51Z,payment,outgoing,ychad.eth,0xc8d968165cd47b90Cf390626017d6D69CA242a0F,62206,USDC,Pay MixBytes subscription,0xbfd19a6b80241aa68766e40574c466195959c57517fa40d430b4f6614c05ea03
2021-03-05T07:42:33Z,grant,outgoing,ychad.eth,0x1ea056C13F8ccC981E51c5f1CDF87476666D0A74,11,ETH,Reimburse gas to keeper/strategist,0xbb8fe545503b8ce30e910157dafa0d51de2fb2f949b4c48de6e829ac0b85d89e
2021-03-05T07:46:13Z,treasury,incoming,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,0,ETH,Unwrap into DAI and USDC,0x6aec0ce455579f889cbaf6c82dbe8b994509386bcaf24a715bb234473ef60987
2021-03-05T07:46:13Z,treasury,incoming,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,2658.094425163590000000,yvDAI,,0x6aec0ce455579f889cbaf6c82dbe8b994509386bcaf24a715bb234473ef60987
2021-03-05T07:46:13Z,treasury,incoming,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,56.484115,yvUSDC,,0x6aec0ce455579f889cbaf6c82dbe8b994509386bcaf24a715bb234473ef60987
2021-03-05T07:46:13Z,treasury,incoming,ychad.eth,0x0000000000000000000000000000000000000000,2658.094425163590000000,yvDAI,,0x6aec0ce455579f889cbaf6c82dbe8b994509386bcaf24a715bb234473ef60987
2021-03-05T07:46:13Z,treasury,incoming,0xBFa4D8AA6d8a379aBFe7793399D3DdaCC5bBECBB,ychad.eth,2709.062754534250000000,DAI,,0x6aec0ce455579f889cbaf6c82dbe8b994509386bcaf24a715bb234473ef60987
2021-03-05T07:46:13Z,treasury,incoming,ychad.eth,0x0000000000000000000000000000000000000000,56.484115,yvUSDC,,0x6aec0ce455579f889cbaf6c82dbe8b994509386bcaf24a715bb234473ef60987
2021-03-05T07:46:13Z,treasury,incoming,0xe2F6b9773BF3A015E2aA70741Bde1498bdB9425b,ychad.eth,57.535493,USDC,,0x6aec0ce455579f889cbaf6c82dbe8b994509386bcaf24a715bb234473ef60987
2021-03-05T17:40:54Z,rebalance,none,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,0,ETH,Deposit in Unit Protocol,0xe2b6390399efea763754c212d57335218fff548a999805b00d0f3fab8ea3055e
2021-03-05T17:40:54Z,rebalance,none,ychad.eth,0xb1cFF81b9305166ff1EFc49A129ad2AfCd7BCf19,500,YFI,,0xe2b6390399efea763754c212d57335218fff548a999805b00d0f3fab8ea3055e
2021-03-05T17:40:54Z,rebalance,none,0x0000000000000000000000000000000000000000,ychad.eth,4000000,USDP,,0xe2b6390399efea763754c212d57335218fff548a999805b00d0f3fab8ea3055e
2021-03-05T17:40:54Z,rebalance,none,ychad.eth,0x42d7025938bEc20B69cBae5A77421082407f053A,4000000,USDP,,0xe2b6390399efea763754c212d57335218fff548a999805b00d0f3fab8ea3055e
2021-03-05T17:40:54Z,rebalance,none,0x0000000000000000000000000000000000000000,ychad.eth,3997916.394591640000000000,usdp3CRV,,0xe2b6390399efea763754c212d57335218fff548a999805b00d0f3fab8ea3055e
2021-03-05T17:40:54Z,rebalance,none,ychad.eth,0x1B5eb1173D2Bf770e50F10410C9a96F7a8eB6e75,3997916.394591640000000000,usdp3CRV,,0xe2b6390399efea763754c212d57335218fff548a999805b00d0f3fab8ea3055e
2021-03-05T17:40:54Z,rebalance,none,0x0000000000000000000000000000000000000000,ychad.eth,3997916.394591640000000000,yvusdp3CRV,,0xe2b6390399efea763754c212d57335218fff548a999805b00d0f3fab8ea3055e
2021-03-05T22:10:13Z,airdrop,incoming,0xd0aC37E3524F295D141d3839d5ed5F26A40b589D,ychad.eth,6403.60013253567000000,cDAI+cUSDC,Receive dust,0xdd755f5528066eeccb632d3ec013914acfe96ef3901bf94ba706d29ad4f1a90b
2021-03-08T08:51:36Z,rebalance,none,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,0,ETH,Deposit YFI in vault,0x79c5e22ac589dd1dd57450f8128397c445b848744d07685b4f84ac89bbcccad6
2021-03-08T08:51:36Z,rebalance,none,0x0000000000000000000000000000000000000000,ychad.eth,49.859463068859200000,yvYFI,,0x79c5e22ac589dd1dd57450f8128397c445b848744d07685b4f84ac89bbcccad6
2021-03-08T08:51:36Z,rebalance,none,ychad.eth,0xE14d13d8B3b85aF791b2AADD661cDBd5E6097Db1,50,YFI,,0x79c5e22ac589dd1dd57450f8128397c445b848744d07685b4f84ac89bbcccad6
2021-03-08T20:20:16Z,treasury,incoming,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,0,ETH,Pull from treasury,0x115b4e4ce2dddb67c6f65a1692dece1a481633c025633ef17afdb534af551310
2021-03-08T20:20:16Z,treasury,incoming,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,0.238967462558152000,yvWETH,,0x115b4e4ce2dddb67c6f65a1692dece1a481633c025633ef17afdb534af551310
2021-03-08T20:20:16Z,treasury,incoming,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,0.429425651357811000,yveCRV,,0x115b4e4ce2dddb67c6f65a1692dece1a481633c025633ef17afdb534af551310
2021-03-08T20:20:16Z,treasury,incoming,ychad.eth,0x0000000000000000000000000000000000000000,0.238967462558152000,yvWETH,,0x115b4e4ce2dddb67c6f65a1692dece1a481633c025633ef17afdb534af551310
2021-03-08T20:20:16Z,treasury,incoming,0x6392e8fa0588CB2DCb7aF557FdC9D10FDe48A325,ychad.eth,0.239396834750288000,WETH,,0x115b4e4ce2dddb67c6f65a1692dece1a481633c025633ef17afdb534af551310
2021-03-08T20:20:16Z,treasury,incoming,ychad.eth,0x0000000000000000000000000000000000000000,0.429425651357811000,yveCRV,,0x115b4e4ce2dddb67c6f65a1692dece1a481633c025633ef17afdb534af551310
2021-03-08T20:20:16Z,treasury,incoming,0x0e880118C29F095143dDA28e64d95333A9e75A47,ychad.eth,0.432732521944411000,eCRV,,0x115b4e4ce2dddb67c6f65a1692dece1a481633c025633ef17afdb534af551310
2021-03-09T20:12:04Z,help,outgoing,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,0,ETH,,0x00b5eaed1d5ccf1605a9e256ff0659759ddbad1274081cfe4bebc719547d6e56
2021-03-09T20:12:04Z,help,outgoing,ychad.eth,0x710295b5f326c2e47E6dD2E7F6b5b0F7c5AC2F24,27760.108921414900000000,y3Crv,Send tokens to Orb for hot fix,0x00b5eaed1d5ccf1605a9e256ff0659759ddbad1274081cfe4bebc719547d6e56
2021-03-10T19:55:17Z,rebalance,none,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,0,ETH,,0xb0f4bf49a56e0d4889e75a457282fbbc8c65e04fab6b795badcef39a5cacd681
2021-03-10T19:55:17Z,rebalance,none,ychad.eth,0xB0880df8420974ef1b040111e5e0e95f05F8fee1,6000,y3Crv,,0xb0f4bf49a56e0d4889e75a457282fbbc8c65e04fab6b795badcef39a5cacd681
2021-03-10T19:55:17Z,rebalance,none,0xB0880df8420974ef1b040111e5e0e95f05F8fee1,0x0000000000000000000000000000000000000000,6000,y3Crv,,0xb0f4bf49a56e0d4889e75a457282fbbc8c65e04fab6b795badcef39a5cacd681
2021-03-10T19:55:17Z,rebalance,none,0xbFcF63294aD7105dEa65aA58F8AE5BE2D9d0952A,0xF147b8125d2ef93FB6965Db97D6746952a133934,6405.637563576450000000,3Crv,,0xb0f4bf49a56e0d4889e75a457282fbbc8c65e04fab6b795badcef39a5cacd681
2021-03-10T19:55:17Z,rebalance,none,0xF147b8125d2ef93FB6965Db97D6746952a133934,0xC59601F0CC49baa266891b7fc63d2D5FE097A79D,6405.637563576450000000,3Crv,,0xb0f4bf49a56e0d4889e75a457282fbbc8c65e04fab6b795badcef39a5cacd681
2021-03-10T19:55:17Z,rebalance,none,0xC59601F0CC49baa266891b7fc63d2D5FE097A79D,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,32.028187817882300000,3Crv,,0xb0f4bf49a56e0d4889e75a457282fbbc8c65e04fab6b795badcef39a5cacd681
2021-03-10T19:55:17Z,rebalance,none,0xC59601F0CC49baa266891b7fc63d2D5FE097A79D,0x9cA85572E6A3EbF24dEDd195623F188735A5179f,6373.609375758570000000,3Crv,,0xb0f4bf49a56e0d4889e75a457282fbbc8c65e04fab6b795badcef39a5cacd681
2021-03-10T19:55:17Z,rebalance,none,0x9cA85572E6A3EbF24dEDd195623F188735A5179f,0xB0880df8420974ef1b040111e5e0e95f05F8fee1,6373.609375758570000000,3Crv,,0xb0f4bf49a56e0d4889e75a457282fbbc8c65e04fab6b795badcef39a5cacd681
2021-03-10T19:55:17Z,rebalance,none,0xB0880df8420974ef1b040111e5e0e95f05F8fee1,0xA3061Cf6aC1423c6F40917AD49602cBA187181Dc,6373.609375758570000000,3Crv,,0xb0f4bf49a56e0d4889e75a457282fbbc8c65e04fab6b795badcef39a5cacd681
2021-03-10T19:55:17Z,rebalance,none,0xA3061Cf6aC1423c6F40917AD49602cBA187181Dc,0x0000000000000000000000000000000000000000,6373.609375758570000000,3Crv,,0xb0f4bf49a56e0d4889e75a457282fbbc8c65e04fab6b795badcef39a5cacd681
2021-03-10T19:55:17Z,rebalance,none,0xbEbc44782C7dB0a1A60Cb6fe97d0b483032FF1C7,0xA3061Cf6aC1423c6F40917AD49602cBA187181Dc,6464.914197,USDC,,0xb0f4bf49a56e0d4889e75a457282fbbc8c65e04fab6b795badcef39a5cacd681
2021-03-10T19:55:17Z,rebalance,none,0xA3061Cf6aC1423c6F40917AD49602cBA187181Dc,ychad.eth,6464.914197,USDC,,0xb0f4bf49a56e0d4889e75a457282fbbc8c65e04fab6b795badcef39a5cacd681
2021-03-10T19:55:17Z,payment,outgoing,ychad.eth,0x2BEa6B6332F7a1aCC2F2C67c5Fb179Ae672970FC,2917,USDC,Donate to UI,0xb0f4bf49a56e0d4889e75a457282fbbc8c65e04fab6b795badcef39a5cacd681
2021-03-10T19:55:17Z,payment,outgoing,ychad.eth,0x97a3211908d337e399b6822ecB20CCa1E2038074,2917,USDC,Donate to UX,0xb0f4bf49a56e0d4889e75a457282fbbc8c65e04fab6b795badcef39a5cacd681
2021-03-10T20:00:27Z,rebalance,none,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,0,ETH,Deposit YFI in vault,0xdd4a066423d881ee5c90cf806009235e035bc841d7f51944e0f0eac6ef2d21fd
2021-03-10T20:00:27Z,rebalance,none,0x0000000000000000000000000000000000000000,ychad.eth,494.27004133144000000,yvYFI,,0xdd4a066423d881ee5c90cf806009235e035bc841d7f51944e0f0eac6ef2d21fd
2021-03-10T20:00:27Z,rebalance,none,ychad.eth,0xE14d13d8B3b85aF791b2AADD661cDBd5E6097Db1,500,YFI,,0xdd4a066423d881ee5c90cf806009235e035bc841d7f51944e0f0eac6ef2d21fd
2021-03-10T20:12:22Z,grant,outgoing,ychad.eth,0x710295b5f326c2e47E6dD2E7F6b5b0F7c5AC2F24,4.40673970988054000,ETH,Reimburse gas to orb,0xacd9a251c1ce92ea5dfad8693b0d33df82790a01142507c6615cfc97833d198a
2021-03-11T14:58:33Z,rebalance,incoming,andrecronje.eth,ychad.eth,2000,KP3R,Buy KP3R OTC,0x888f86e8f75ca508dde3d933362182350f8dc850a31ddc827b848107f0e03b78
2021-03-11T22:19:21Z,help,outgoing,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,0,ETH,Rescue DAI strategy,0xfd6148dadea864b2bf38cefa4e1ab8a80ef8c65d53a58ff7c94d9c0d8dd997fa
