date,from,to,nonce,amount,currency,comment,tx_hash
2021-09-03T09:55:26Z,ychad.eth,0x40A2aCCbd92BCA938b02010E17A5b8929b49130D,838,0,ETH,Deposit tokens in yv3pool,0x85b6a0e90aecf11af7916e6dbb98c7db1073edf9d26de4c13290fdbe81c3bf1b
2021-09-03T09:55:26Z,0x0000000000000000000000000000000000000000,ychad.eth,,1704447.61177751000000000,yvCurve-3pool,,0x85b6a0e90aecf11af7916e6dbb98c7db1073edf9d26de4c13290fdbe81c3bf1b
2021-09-03T09:55:26Z,ychad.eth,0x84E13785B5a27879921D6F685f041421C7F482dA,,1731972.063681250000000000,3Crv,,0x85b6a0e90aecf11af7916e6dbb98c7db1073edf9d26de4c13290fdbe81c3bf1b
2021-09-03T11:43:08Z,ychad.eth,0x40A2aCCbd92BCA938b02010E17A5b8929b49130D,839,0,ETH,Send recurrent grants,0x4fb589aecc969ee0dec6fd3d89fcf72a9b2e33352a28494c0ea318e8bf0c184f
2021-09-03T11:43:08Z,ychad.eth,0xD152f549545093347A162Dce210e7293f1452150,,290715.46074249500000000,yvCurve-3pool,,0x4fb589aecc969ee0dec6fd3d89fcf72a9b2e33352a28494c0ea318e8bf0c184f
2021-09-03T11:43:08Z,0xD152f549545093347A162Dce210e7293f1452150,wentokyo.eth,,20125.2585861201000000,yvCurve-3pool,Donate to banteg,0x4fb589aecc969ee0dec6fd3d89fcf72a9b2e33352a28494c0ea318e8bf0c184f
2021-09-03T11:43:08Z,0xD152f549545093347A162Dce210e7293f1452150,yfi.milkyklim.eth,,20125.2585861201000000,yvCurve-3pool,Donate to milkyklim,0x4fb589aecc969ee0dec6fd3d89fcf72a9b2e33352a28494c0ea318e8bf0c184f
2021-09-03T11:43:08Z,0xD152f549545093347A162Dce210e7293f1452150,0x9b0312639d7b33eA4c8F2A6CFF970736e717FCa1,,20125.2585861201000000,yvCurve-3pool,Donate to tracheopteryx,0x4fb589aecc969ee0dec6fd3d89fcf72a9b2e33352a28494c0ea318e8bf0c184f
2021-09-03T11:43:08Z,0xD152f549545093347A162Dce210e7293f1452150,0x5bA6624Ed97EAdDC2a2b5778A2771716Eb4Ca96A,,20125.2585861201000000,yvCurve-3pool,Donate to Daniel,0x4fb589aecc969ee0dec6fd3d89fcf72a9b2e33352a28494c0ea318e8bf0c184f
2021-09-03T11:43:08Z,0xD152f549545093347A162Dce210e7293f1452150,0x05f9E07AFCcD4ea69310e316f4c5Ef81Ed3ED9c8,,14087.584407497200000000,yvCurve-3pool,Donate to Storm0x,0x4fb589aecc969ee0dec6fd3d89fcf72a9b2e33352a28494c0ea318e8bf0c184f
2021-09-03T11:43:08Z,0xD152f549545093347A162Dce210e7293f1452150,lucho.eth,,14087.584407497200000000,yvCurve-3pool,Donate to Luciano,0x4fb589aecc969ee0dec6fd3d89fcf72a9b2e33352a28494c0ea318e8bf0c184f
2021-09-03T11:43:08Z,0xD152f549545093347A162Dce210e7293f1452150,x48114.eth,,14087.584407497200000000,yvCurve-3pool,Donate to x48,0x4fb589aecc969ee0dec6fd3d89fcf72a9b2e33352a28494c0ea318e8bf0c184f
2021-09-03T11:43:08Z,0xD152f549545093347A162Dce210e7293f1452150,0x7768A6568a6C7FCc114994e3E55d0a8dCB60b812,,10063.112306994300000000,yvCurve-3pool,Donate to Facu,0x4fb589aecc969ee0dec6fd3d89fcf72a9b2e33352a28494c0ea318e8bf0c184f
2021-09-03T11:43:08Z,0xD152f549545093347A162Dce210e7293f1452150,0xbA6630049Ce9Daa20b4d99fd6f6F1032B3B0026D,,4830.139342898310000000,yvCurve-3pool,Donate to dudesahn,0x4fb589aecc969ee0dec6fd3d89fcf72a9b2e33352a28494c0ea318e8bf0c184f
2021-09-03T11:43:08Z,0xD152f549545093347A162Dce210e7293f1452150,oniichan.eth,,4830.139342898310000000,yvCurve-3pool,Donate to Dark Ghosty,0x4fb589aecc969ee0dec6fd3d89fcf72a9b2e33352a28494c0ea318e8bf0c184f
2021-09-03T11:43:08Z,0xD152f549545093347A162Dce210e7293f1452150,0xf3B2cDBF23A7F42BEDa882cb477FD8a7103186d7,,10063.112306994300000000,yvCurve-3pool,Donate to Alejo,0x4fb589aecc969ee0dec6fd3d89fcf72a9b2e33352a28494c0ea318e8bf0c184f
2021-09-03T11:43:08Z,0xD152f549545093347A162Dce210e7293f1452150,0xCdAA49f08e612357347b25F323529444Fc1EBC66,,10063.112306994300000000,yvCurve-3pool,Donate to Gotzen,0x4fb589aecc969ee0dec6fd3d89fcf72a9b2e33352a28494c0ea318e8bf0c184f
2021-09-03T11:43:08Z,0xD152f549545093347A162Dce210e7293f1452150,0x3F37a30cEa56C5d199cEB4250354FDCd84805538,,10063.112306994300000000,yvCurve-3pool,Donate to Turtle,0x4fb589aecc969ee0dec6fd3d89fcf72a9b2e33352a28494c0ea318e8bf0c184f
2021-09-03T11:43:08Z,0xD152f549545093347A162Dce210e7293f1452150,vany365.eth,,1932.055737159320000000,yvCurve-3pool,Donate to vany,0x4fb589aecc969ee0dec6fd3d89fcf72a9b2e33352a28494c0ea318e8bf0c184f
2021-09-03T11:43:08Z,0xD152f549545093347A162Dce210e7293f1452150,0x19047FAad4E7E0F118FcF1d6b0F2118d4FDa3893,,8855.577471269760000000,yvCurve-3pool,Donate to nymmrx,0x4fb589aecc969ee0dec6fd3d89fcf72a9b2e33352a28494c0ea318e8bf0c184f
2021-09-03T11:43:08Z,0xD152f549545093347A162Dce210e7293f1452150,0xf1AB0e37475F949b16D70f09ceF672A54019B053,,4830.139342898310000000,yvCurve-3pool,Donate to Gambito,0x4fb589aecc969ee0dec6fd3d89fcf72a9b2e33352a28494c0ea318e8bf0c184f
2021-09-03T11:43:08Z,0xD152f549545093347A162Dce210e7293f1452150,0x5b607d28180F7260c6726048E909CB8f1A271CE0,,3743.357990746190000000,yvCurve-3pool,Donate to Bob the Builder,0x4fb589aecc969ee0dec6fd3d89fcf72a9b2e33352a28494c0ea318e8bf0c184f
2021-09-03T11:43:08Z,0xD152f549545093347A162Dce210e7293f1452150,0x593C9809a0eD0252879A8909BeDDd0C75262E919,,11592.3344229559000000,yvCurve-3pool,Donate to Panda,0x4fb589aecc969ee0dec6fd3d89fcf72a9b2e33352a28494c0ea318e8bf0c184f
2021-09-03T11:43:08Z,0xD152f549545093347A162Dce210e7293f1452150,0x14fEE59eAF210DA119926850036A2791a3674A2a,,13524.390160115300000000,yvCurve-3pool,Donate to Guillermo,0x4fb589aecc969ee0dec6fd3d89fcf72a9b2e33352a28494c0ea318e8bf0c184f
2021-09-03T11:43:08Z,0xD152f549545093347A162Dce210e7293f1452150,0xE18B7aE9ABbeDad231AD23D10baf6a4365AfC8fA,,10063.112306994300000000,yvCurve-3pool,Donate to wavey,0x4fb589aecc969ee0dec6fd3d89fcf72a9b2e33352a28494c0ea318e8bf0c184f
2021-09-03T11:43:08Z,0xD152f549545093347A162Dce210e7293f1452150,0x071243c8f33A3e7c15499a8E51fF852DbaF05854,,11270.647142718900000000,yvCurve-3pool,Donate to Bull,0x4fb589aecc969ee0dec6fd3d89fcf72a9b2e33352a28494c0ea318e8bf0c184f
2021-09-03T11:43:08Z,0xD152f549545093347A162Dce210e7293f1452150,lex-node.eth,,3121.236043380890000000,yvCurve-3pool,Donate to Gabe,0x4fb589aecc969ee0dec6fd3d89fcf72a9b2e33352a28494c0ea318e8bf0c184f
2021-09-03T11:43:08Z,0xD152f549545093347A162Dce210e7293f1452150,0x25F8787A42b06Ce8CFCA2dF4a169a220147b5eFc,,20125.2585861201000000,yvCurve-3pool,Donate to Shade,0x4fb589aecc969ee0dec6fd3d89fcf72a9b2e33352a28494c0ea318e8bf0c184f
2021-09-03T11:43:08Z,0xD152f549545093347A162Dce210e7293f1452150,0xc40feB7D8761e3680751Ab2768480B50bA2B937C,,16100.786485617200000000,yvCurve-3pool,Donate to Weaver,0x4fb589aecc969ee0dec6fd3d89fcf72a9b2e33352a28494c0ea318e8bf0c184f
2021-09-03T11:43:08Z,0xD152f549545093347A162Dce210e7293f1452150,0x3A25A0a0c83c535f33ac74263e8D99CbF431E2C3,,4830.139342898310000000,yvCurve-3pool,Donate to Ivan,0x4fb589aecc969ee0dec6fd3d89fcf72a9b2e33352a28494c0ea318e8bf0c184f
2021-09-03T11:43:08Z,0xD152f549545093347A162Dce210e7293f1452150,0xa21571b201d94d97d15d9fCfDFdB5CbAf1513B8F,,8049.910228874320000000,yvCurve-3pool,Donate to j stash,0x4fb589aecc969ee0dec6fd3d89fcf72a9b2e33352a28494c0ea318e8bf0c184f
2021-09-05T15:50:32Z,0x5f0845101857d2A91627478e302357860b1598a1,ychad.eth,,0.13789729,WBTC,Receive dumped tokens,0xab96553450ca07d08d0f947f9a2f8272806374e875205d586ab1c43c701699dd
2021-09-05T16:36:39Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,840,0,ETH,Increase vault deposit limit,0x078faa94ec6369a6de1edf28a9b7d6ee0bb5e13bb59fd933f7f96190eacb4ad7
2021-09-05T20:31:47Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,841,0,ETH,Attach vesper strat to uni,0x7a44df7c537ad7b1b9e2d35c35341a255f3012ba501b0e1dfbd0a1ad3da4fa01
2021-09-05T20:41:54Z,ychad.eth,0x6B175474E89094C44Da98b954EedeAC495271d0F,842,0,ETH,Pay for ETHOnline participation,0x258be1c2f80a2a5e1d397c7e88af3dcc1b7de054008df2230088e1dfc41db2e7
2021-09-05T20:41:54Z,ychad.eth,0x652E6bd691c6b07A2efb22AD04924664F07c9B9D,,10000,DAI,,0x258be1c2f80a2a5e1d397c7e88af3dcc1b7de054008df2230088e1dfc41db2e7
2021-09-05T20:50:23Z,ychad.eth,0x40A2aCCbd92BCA938b02010E17A5b8929b49130D,843,0,ETH,Reimburse 2 burns on bowswap,0x4269b69a34bf72ecd24c89fda0571197273b166ef8e48779b5176ad918fbe16c
2021-09-05T21:10:06Z,ychad.eth,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,844,0,ETH,Reimburse wbtc bail out,0xa4f186607c71f803c67aa703726cdfbf8cf0a58f598e06489b514c476a75fdf0
2021-09-05T21:10:06Z,ychad.eth,0x33e6797DF99AF0DAd4d45aF1E858e5787410B9e0,,0.13789729,WBTC,,0xa4f186607c71f803c67aa703726cdfbf8cf0a58f598e06489b514c476a75fdf0
2021-09-05T21:12:20Z,ychad.eth,0x40A2aCCbd92BCA938b02010E17A5b8929b49130D,845,0,ETH,Stake POOL,0x80d928b440077cf313beb55b78cf46d40f75dd02789ee9e3a65485db09085f40
2021-09-05T21:12:20Z,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,,1086.157280673420000000,POOL,,0x80d928b440077cf313beb55b78cf46d40f75dd02789ee9e3a65485db09085f40
2021-09-05T21:12:20Z,0x0000000000000000000000000000000000000000,ychad.eth,,1178.938434418940000000,PPOOL,,0x80d928b440077cf313beb55b78cf46d40f75dd02789ee9e3a65485db09085f40
2021-09-05T21:12:20Z,ychad.eth,0x396b4489da692788e327E2e4b2B0459A5Ef26791,,1178.938434418940000000,POOL,,0x80d928b440077cf313beb55b78cf46d40f75dd02789ee9e3a65485db09085f40
2021-09-05T21:56:08Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,846,0,ETH,Put YFI in Maker,0x375ca1d559343b182eafedb96716a635f33a08eaeae61a9002da8836a3bffccf
2021-09-05T21:59:03Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,847,0,ETH,Attach new maker strategy,0xe3407cc6b8a30c45a0a3d2b0c572e2b5d26c67ed396729e41e6fafe357fc4b91
2021-09-07T07:22:29Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,848,0,ETH,Migrate Uni Vesper strategy,0x8a1f485fcc168f029aed6bbf99515c15649ab539085bfc96fae96bc9d265fc1a
2021-09-07T07:22:29Z,0x4a1CfE8da44753067AE462A06Ce5E13d0D561325,0x60A3D5bEeEED797ccFf709ee78A42E2cF67235B7,,80877.992584961600000000,vUNI,,0x8a1f485fcc168f029aed6bbf99515c15649ab539085bfc96fae96bc9d265fc1a
2021-09-07T07:22:29Z,0x4a1CfE8da44753067AE462A06Ce5E13d0D561325,0x60A3D5bEeEED797ccFf709ee78A42E2cF67235B7,,0,UNI,,0x8a1f485fcc168f029aed6bbf99515c15649ab539085bfc96fae96bc9d265fc1a
2021-09-07T07:25:32Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,849,0,ETH,Endorse crvMIM,0xfec3f9ca0304baed06afa2721e5490ef952d13cba31fa997b34ded739a09ae5e
2021-09-07T07:28:36Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,850,0,ETH,Put YFI in Maker,0xaee563c583380f830eb55c1d4ff4d39db31d30fcc8bb33117a4527e431cb1dd1
2021-09-07T07:28:36Z,ychad.eth,0xd42e1Cb8b98382df7Db43e0F09dFE57365659D16,,900,YFI,,0xaee563c583380f830eb55c1d4ff4d39db31d30fcc8bb33117a4527e431cb1dd1
2021-09-07T07:28:36Z,0xd42e1Cb8b98382df7Db43e0F09dFE57365659D16,0x3ff33d9162aD47660083D7DC4bC02Fb231c81677,,900,YFI,,0xaee563c583380f830eb55c1d4ff4d39db31d30fcc8bb33117a4527e431cb1dd1
2021-09-07T07:28:36Z,0x0000000000000000000000000000000000000000,ychad.eth,,6500000,DAI,,0xaee563c583380f830eb55c1d4ff4d39db31d30fcc8bb33117a4527e431cb1dd1
2021-09-07T12:00:44Z,0x12a43b049A7D330cB8aEAB5113032D18AE9a9030,ychad.eth,,10000,LDO,Receive tokens for grants,0x9a5f431f6afc7c039834bce4588519b3467e26a74547f64133a4caa020eab55b
2021-09-07T23:09:31Z,ychad.eth,0x40A2aCCbd92BCA938b02010E17A5b8929b49130D,851,0,ETH,Sweep staked aave to strategy multis to swap for usdt,0xfdaefcf02135bd417605a9edeedb0536c7bf047f8163a3735194325e784ecf37
2021-09-07T23:09:31Z,ychad.eth,0x094d12e5b541784701FD8d65F11fc0598FBC6332,,6550000,DAI,,0xfdaefcf02135bd417605a9edeedb0536c7bf047f8163a3735194325e784ecf37
2021-09-07T23:09:31Z,0x094d12e5b541784701FD8d65F11fc0598FBC6332,0xbEbc44782C7dB0a1A60Cb6fe97d0b483032FF1C7,,6550000,DAI,,0xfdaefcf02135bd417605a9edeedb0536c7bf047f8163a3735194325e784ecf37
2021-09-07T23:09:31Z,0x0000000000000000000000000000000000000000,0x094d12e5b541784701FD8d65F11fc0598FBC6332,,6428515.441436830000000000,3Crv,,0xfdaefcf02135bd417605a9edeedb0536c7bf047f8163a3735194325e784ecf37
2021-09-07T23:09:31Z,0x094d12e5b541784701FD8d65F11fc0598FBC6332,0x0f9cb53Ebe405d49A0bbdBD291A65Ff571bC83e1,,6428515.441436830000000000,3Crv,,0xfdaefcf02135bd417605a9edeedb0536c7bf047f8163a3735194325e784ecf37
2021-09-07T23:09:31Z,0x0000000000000000000000000000000000000000,0x094d12e5b541784701FD8d65F11fc0598FBC6332,,6346009.155445300000000000,usdn3CRV,,0xfdaefcf02135bd417605a9edeedb0536c7bf047f8163a3735194325e784ecf37
2021-09-07T23:09:31Z,0x094d12e5b541784701FD8d65F11fc0598FBC6332,ychad.eth,,6346009.155445300000000000,usdn3CRV,,0xfdaefcf02135bd417605a9edeedb0536c7bf047f8163a3735194325e784ecf37
2021-09-07T23:09:31Z,0x0000000000000000000000000000000000000000,ychad.eth,,6094992.639802080000000000,yvCurve-USDN,,0xfdaefcf02135bd417605a9edeedb0536c7bf047f8163a3735194325e784ecf37
2021-09-07T23:09:31Z,ychad.eth,0x3B96d491f067912D18563d56858Ba7d6EC67a6fa,,6346122.200652650000000000,usdn3CRV,,0xfdaefcf02135bd417605a9edeedb0536c7bf047f8163a3735194325e784ecf37
2021-09-07T23:11:45Z,ychad.eth,0xdA816459F1AB5631232FE5e97a05BBBb94970c95,852,0,ETH,Send DAI for yfi buyback,0x6d128eed951f176a15ee9544924dbe51b66fea8387317dfe27b646c787004c78
2021-09-07T23:11:45Z,ychad.eth,0x5f0845101857d2A91627478e302357860b1598a1,,129141.254489365000000000,yvDAI,,0x6d128eed951f176a15ee9544924dbe51b66fea8387317dfe27b646c787004c78
2021-09-07T23:51:04Z,0x5f0845101857d2A91627478e302357860b1598a1,ychad.eth,,3.736889627725750000,YFI,Receive buyback,0x8271af9bc5542b019b089f7278a5586aa5d2bac89ae663eb16ab865bb6ba2e3f
2021-09-08T00:03:09Z,0xB0Dab85eb5896Fa249EB448EE692D6d636C14C95,ychad.eth,,4.286541773397900000,YFI,Receive buyback,0x5c7c674e7829610cf5cc5931031a80c0701d9977496a1216a62f33abca513405
2021-09-08T18:26:23Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,853,0,ETH,Send tokens to strategists multis,0x3cf30695342ed9dab23359e697b265f8cd02993336578adc999e305ce31b7f0e
2021-09-08T18:26:23Z,0xd28b508EA08f14A473a5F332631eA1972cFd7cC0,ychad.eth,,80.006720323527700000,stkAAVE,,0x3cf30695342ed9dab23359e697b265f8cd02993336578adc999e305ce31b7f0e
2021-09-08T18:26:23Z,ychad.eth,0x16388463d60FFE0661Cf7F1f31a7D658aC790ff7,,80.006720323527700000,stkAAVE,,0x3cf30695342ed9dab23359e697b265f8cd02993336578adc999e305ce31b7f0e
2021-09-09T15:43:07Z,ychad.eth,0x40A2aCCbd92BCA938b02010E17A5b8929b49130D,854,0,ETH,Payout partners,0x2b8bca3045ceac7eb73d5cfc7d10a60098727d55207fa088e6004c71e27ac99c
2021-09-09T15:43:07Z,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,,0.006452695759521910,yvCurve-tBTC,,0x2b8bca3045ceac7eb73d5cfc7d10a60098727d55207fa088e6004c71e27ac99c
2021-09-09T15:43:07Z,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,,0.008939011779437170,yvCurve-pBTC,,0x2b8bca3045ceac7eb73d5cfc7d10a60098727d55207fa088e6004c71e27ac99c
2021-09-09T15:43:07Z,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,,248.44200586992600,yvCurve-sUSD,,0x2b8bca3045ceac7eb73d5cfc7d10a60098727d55207fa088e6004c71e27ac99c
2021-09-09T15:43:07Z,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,,7667.034726,yvUSDC,,0x2b8bca3045ceac7eb73d5cfc7d10a60098727d55207fa088e6004c71e27ac99c
2021-09-09T15:43:07Z,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,,1230.1565443946300,yvCurve-LUSD,,0x2b8bca3045ceac7eb73d5cfc7d10a60098727d55207fa088e6004c71e27ac99c
2021-09-09T15:43:07Z,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,,0.0062966719418606,yvCurve-renBTC,,0x2b8bca3045ceac7eb73d5cfc7d10a60098727d55207fa088e6004c71e27ac99c
2021-09-09T15:43:07Z,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,,0.005431436491932750,yvCurve-sBTC,,0x2b8bca3045ceac7eb73d5cfc7d10a60098727d55207fa088e6004c71e27ac99c
2021-09-09T15:43:07Z,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,,1517.2019040561000,yvCurve-alUSD,,0x2b8bca3045ceac7eb73d5cfc7d10a60098727d55207fa088e6004c71e27ac99c
2021-09-09T15:43:07Z,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,,1098.588068856680,yvCurve-FRAX,,0x2b8bca3045ceac7eb73d5cfc7d10a60098727d55207fa088e6004c71e27ac99c
2021-09-09T15:43:07Z,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,,1339.2373745043800,yvCurve-USDP,,0x2b8bca3045ceac7eb73d5cfc7d10a60098727d55207fa088e6004c71e27ac99c
2021-09-09T15:43:07Z,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,,23.26723018331180,yvSNX,,0x2b8bca3045ceac7eb73d5cfc7d10a60098727d55207fa088e6004c71e27ac99c
2021-09-09T15:43:07Z,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,,236877.13972435200,yvDAI,,0x2b8bca3045ceac7eb73d5cfc7d10a60098727d55207fa088e6004c71e27ac99c
2021-09-09T15:43:07Z,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,,0.13139521614875000,yvCurve-stETH,,0x2b8bca3045ceac7eb73d5cfc7d10a60098727d55207fa088e6004c71e27ac99c
2021-09-09T15:43:07Z,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,,12.37450359553430,yvCurve-LINK,,0x2b8bca3045ceac7eb73d5cfc7d10a60098727d55207fa088e6004c71e27ac99c
2021-09-09T15:43:07Z,ychad.eth,0x4e8a7C429192bFDa8c9a1ef0f3B749d0f66657AA,,0.2059357315486060,yvCurve-ankrETH,,0x2b8bca3045ceac7eb73d5cfc7d10a60098727d55207fa088e6004c71e27ac99c
2021-09-09T15:43:07Z,ychad.eth,0x7301C46be73bB04847576b6Af107172bF5e8388e,,142.13326350519600,yvCurve-UST,,0x2b8bca3045ceac7eb73d5cfc7d10a60098727d55207fa088e6004c71e27ac99c
2021-09-09T15:43:07Z,ychad.eth,0x6965292e29514e527df092659FB4638dc39e7248,,0.0064462495100119,yvCurve-tBTC,,0x2b8bca3045ceac7eb73d5cfc7d10a60098727d55207fa088e6004c71e27ac99c
2021-09-09T15:43:07Z,ychad.eth,0x7301C46be73bB04847576b6Af107172bF5e8388e,,318.56830605713200,yvCurve-DUSD,,0x2b8bca3045ceac7eb73d5cfc7d10a60098727d55207fa088e6004c71e27ac99c
2021-09-09T15:43:07Z,ychad.eth,0x6965292e29514e527df092659FB4638dc39e7248,,0.0089330572692561,yvCurve-pBTC,,0x2b8bca3045ceac7eb73d5cfc7d10a60098727d55207fa088e6004c71e27ac99c
2021-09-09T15:43:07Z,ychad.eth,0x7301C46be73bB04847576b6Af107172bF5e8388e,,248.32637343467600,yvCurve-sUSD,,0x2b8bca3045ceac7eb73d5cfc7d10a60098727d55207fa088e6004c71e27ac99c
2021-09-09T15:43:07Z,ychad.eth,0x066419EaEf5DE53cc5da0d8702b990c5bc7D1AB3,,1692.1451,yvUSDC,,0x2b8bca3045ceac7eb73d5cfc7d10a60098727d55207fa088e6004c71e27ac99c
2021-09-09T15:43:07Z,ychad.eth,0x8d0C5D009b128315715388844196B85b41D9Ea30,,5969.282524,yvUSDC,,0x2b8bca3045ceac7eb73d5cfc7d10a60098727d55207fa088e6004c71e27ac99c
2021-09-09T15:43:07Z,ychad.eth,0x066419EaEf5DE53cc5da0d8702b990c5bc7D1AB3,,186.77703096351000,yvCurve-LUSD,,0x2b8bca3045ceac7eb73d5cfc7d10a60098727d55207fa088e6004c71e27ac99c
2021-09-09T15:43:07Z,ychad.eth,0x7301C46be73bB04847576b6Af107172bF5e8388e,,1043.6239252586800,yvCurve-LUSD,,0x2b8bca3045ceac7eb73d5cfc7d10a60098727d55207fa088e6004c71e27ac99c
2021-09-09T15:43:07Z,ychad.eth,0x6965292e29514e527df092659FB4638dc39e7248,,0.0062903815603003,yvCurve-renBTC,,0x2b8bca3045ceac7eb73d5cfc7d10a60098727d55207fa088e6004c71e27ac99c
2021-09-09T15:43:07Z,ychad.eth,0x6965292e29514e527df092659FB4638dc39e7248,,0.0054260104814513,yvCurve-sBTC,,0x2b8bca3045ceac7eb73d5cfc7d10a60098727d55207fa088e6004c71e27ac99c
2021-09-09T15:43:07Z,ychad.eth,0xB65cef03b9B89f99517643226d76e286ee999e77,,0.45491091,yvWBTC,,0x2b8bca3045ceac7eb73d5cfc7d10a60098727d55207fa088e6004c71e27ac99c
2021-09-09T15:43:07Z,ychad.eth,0x6965292e29514e527df092659FB4638dc39e7248,,640.4602649420050,yvCurve-alUSD,,0x2b8bca3045ceac7eb73d5cfc7d10a60098727d55207fa088e6004c71e27ac99c
2021-09-09T15:43:07Z,ychad.eth,0x7301C46be73bB04847576b6Af107172bF5e8388e,,876.370158684331,yvCurve-alUSD,,0x2b8bca3045ceac7eb73d5cfc7d10a60098727d55207fa088e6004c71e27ac99c
2021-09-09T15:43:07Z,ychad.eth,0x7301C46be73bB04847576b6Af107172bF5e8388e,,1099.0439163085600,yvCurve-FRAX,,0x2b8bca3045ceac7eb73d5cfc7d10a60098727d55207fa088e6004c71e27ac99c
