date,description,type,from,to,amount,currency,comment,tx_hash
2020-09-07T19:44:49Z,payment,outgoing,ychad.eth,0x45A9f96aa0C9A951BA26Fb9B86f55E9D4aD3ceb9,164.69,yyDAI+yUSDC+yUSDT+yTUSD,,0x7efc0dcc1f7711e0169084c646a618c8096341f4b05502cdb4d67f9f8f09e186
2020-09-08T11:39:25Z,grant,outgoing,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,0,ETH,Send grants,0x461976d834ea9afdc7568f2eac288e81b405245ec34a38328d122de9460fca53
2020-09-08T11:39:25Z,grant,outgoing,ychad.eth,substreight.eth,3000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to substreight ,0x461976d834ea9afdc7568f2eac288e81b405245ec34a38328d122de9460fca53
2020-09-08T11:39:25Z,grant,outgoing,ychad.eth,0xBb400a040606e61E46F3aAEe2fe3Ea1daB5FDeAD,3000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to Graham,0x461976d834ea9afdc7568f2eac288e81b405245ec34a38328d122de9460fca53
2020-09-08T11:39:25Z,grant,outgoing,ychad.eth,0x32a5bbE726C7b2e8746E5A508A08870f0Ad3d1f2,400,yyDAI+yUSDC+yUSDT+yTUSD,Donate to Dennison Bertram ,0x461976d834ea9afdc7568f2eac288e81b405245ec34a38328d122de9460fca53
2020-09-08T11:39:25Z,grant,outgoing,ychad.eth,0xdc066FACa04181561aa92bbe223536ce914773C3,200,yyDAI+yUSDC+yUSDT+yTUSD,Donate to FugginNoob,0x461976d834ea9afdc7568f2eac288e81b405245ec34a38328d122de9460fca53
2020-09-08T11:39:25Z,grant,outgoing,ychad.eth,lux.eth,100,yyDAI+yUSDC+yUSDT+yTUSD,Donate to Lux,0x461976d834ea9afdc7568f2eac288e81b405245ec34a38328d122de9460fca53
2020-09-08T11:39:25Z,grant,outgoing,ychad.eth,0xDda795a1D16e7157c55884431249eFEDb9457625,300,yyDAI+yUSDC+yUSDT+yTUSD,Donate to CL,0x461976d834ea9afdc7568f2eac288e81b405245ec34a38328d122de9460fca53
2020-09-08T11:39:25Z,grant,outgoing,ychad.eth,0x48f2bd7513da5Bb9F7BfD54Ea37c41650Fd5f3a3,3000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to devops199fan,0x461976d834ea9afdc7568f2eac288e81b405245ec34a38328d122de9460fca53
2020-09-08T11:39:25Z,grant,outgoing,ychad.eth,0x97a3211908d337e399b6822ecB20CCa1E2038074,1000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to iTo,0x461976d834ea9afdc7568f2eac288e81b405245ec34a38328d122de9460fca53
2020-09-08T11:39:25Z,grant,outgoing,ychad.eth,0xC3b8BBD76c78a0dFAf47b4454472DB35cEBD1A24,1000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to Definn,0x461976d834ea9afdc7568f2eac288e81b405245ec34a38328d122de9460fca53
2020-09-08T11:39:25Z,grant,outgoing,ychad.eth,0xDC4910DAd3399e9173193B61b6e234462cA187c7,1000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to buddyart00,0x461976d834ea9afdc7568f2eac288e81b405245ec34a38328d122de9460fca53
2020-09-08T16:37:04Z,rebalance,none,ychad.eth,0x9c57618bfCDfaE4cE8e49226Ca22A7837DE64A2d,0,ETH,,0xc8a031cadbb37a2a6fab528eb687bc313e065d91f20f6088c7531b915d60777e
2020-09-08T16:37:04Z,rebalance,none,ychad.eth,0x9c57618bfCDfaE4cE8e49226Ca22A7837DE64A2d,1000,yyDAI+yUSDC+yUSDT+yTUSD,,0xc8a031cadbb37a2a6fab528eb687bc313e065d91f20f6088c7531b915d60777e
2020-09-08T16:37:04Z,rebalance,none,0x9c57618bfCDfaE4cE8e49226Ca22A7837DE64A2d,0x0000000000000000000000000000000000000000,1000,yyDAI+yUSDC+yUSDT+yTUSD,,0xc8a031cadbb37a2a6fab528eb687bc313e065d91f20f6088c7531b915d60777e
2020-09-08T16:37:04Z,rebalance,none,0x5dbcF33D8c2E976c6b560249878e6F1491Bca25c,0x9c57618bfCDfaE4cE8e49226Ca22A7837DE64A2d,1090.084591052850000000,yDAI+yUSDC+yUSDT+yTUSD,,0xc8a031cadbb37a2a6fab528eb687bc313e065d91f20f6088c7531b915d60777e
2020-09-08T16:37:04Z,rebalance,none,0x9c57618bfCDfaE4cE8e49226Ca22A7837DE64A2d,0xE737b6AfEC2320f616297e59445b60a11e3eF75F,0,yDAI+yUSDC+yUSDT+yTUSD,,0xc8a031cadbb37a2a6fab528eb687bc313e065d91f20f6088c7531b915d60777e
2020-09-08T16:37:04Z,rebalance,none,0x9c57618bfCDfaE4cE8e49226Ca22A7837DE64A2d,0x4bF331Aa2BfB0869315fB81a350d109F4839f81b,1090.084591052850000000,yDAI+yUSDC+yUSDT+yTUSD,,0xc8a031cadbb37a2a6fab528eb687bc313e065d91f20f6088c7531b915d60777e
2020-09-08T16:37:04Z,rebalance,none,0x4bF331Aa2BfB0869315fB81a350d109F4839f81b,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,545.042295526427000000,yDAI+yUSDC+yUSDT+yTUSD,,0xc8a031cadbb37a2a6fab528eb687bc313e065d91f20f6088c7531b915d60777e
2020-09-08T16:37:04Z,rebalance,none,0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,537.046695987778000000,yDAI,,0xc8a031cadbb37a2a6fab528eb687bc313e065d91f20f6088c7531b915d60777e
2020-09-08T16:37:04Z,rebalance,none,0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,0,yUSDC,,0xc8a031cadbb37a2a6fab528eb687bc313e065d91f20f6088c7531b915d60777e
2020-09-08T16:37:04Z,rebalance,none,0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,0,yUSDT,,0xc8a031cadbb37a2a6fab528eb687bc313e065d91f20f6088c7531b915d60777e
2020-09-08T16:37:04Z,rebalance,none,0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,0,yTUSD,,0xc8a031cadbb37a2a6fab528eb687bc313e065d91f20f6088c7531b915d60777e
2020-09-08T16:37:04Z,rebalance,none,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,0x0000000000000000000000000000000000000000,545.004487303075000000,yDAI+yUSDC+yUSDT+yTUSD,,0xc8a031cadbb37a2a6fab528eb687bc313e065d91f20f6088c7531b915d60777e
2020-09-08T16:37:04Z,rebalance,none,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,0x0000000000000000000000000000000000000000,537.046695987778000000,yDAI,,0xc8a031cadbb37a2a6fab528eb687bc313e065d91f20f6088c7531b915d60777e
2020-09-08T16:37:04Z,rebalance,none,0x16de59092dAE5CcF4A1E6439D611fd0653f0Bd01,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,558.725257992459000000,DAI,,0xc8a031cadbb37a2a6fab528eb687bc313e065d91f20f6088c7531b915d60777e
2020-09-08T16:37:04Z,rebalance,none,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,0x4bF331Aa2BfB0869315fB81a350d109F4839f81b,558.725257992459000000,DAI,,0xc8a031cadbb37a2a6fab528eb687bc313e065d91f20f6088c7531b915d60777e
2020-09-08T16:37:04Z,rebalance,none,0x4bF331Aa2BfB0869315fB81a350d109F4839f81b,0xA478c2975Ab1Ea89e8196811F51A7B7Ade33eB11,558.725257992459000000,DAI,,0xc8a031cadbb37a2a6fab528eb687bc313e065d91f20f6088c7531b915d60777e
2020-09-08T16:37:04Z,rebalance,none,0xA478c2975Ab1Ea89e8196811F51A7B7Ade33eB11,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1.66067389941855000,WETH,,0xc8a031cadbb37a2a6fab528eb687bc313e065d91f20f6088c7531b915d60777e
2020-09-08T16:37:04Z,rebalance,none,0x4bF331Aa2BfB0869315fB81a350d109F4839f81b,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,545.042295526427000000,yDAI+yUSDC+yUSDT+yTUSD,,0xc8a031cadbb37a2a6fab528eb687bc313e065d91f20f6088c7531b915d60777e
2020-09-08T16:37:04Z,rebalance,none,0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,0,yDAI,,0xc8a031cadbb37a2a6fab528eb687bc313e065d91f20f6088c7531b915d60777e
2020-09-08T16:37:04Z,rebalance,none,0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,493.576046,yUSDC,,0xc8a031cadbb37a2a6fab528eb687bc313e065d91f20f6088c7531b915d60777e
2020-09-08T16:37:04Z,rebalance,none,0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,0,yUSDT,,0xc8a031cadbb37a2a6fab528eb687bc313e065d91f20f6088c7531b915d60777e
2020-09-08T16:37:04Z,rebalance,none,0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,0,yTUSD,,0xc8a031cadbb37a2a6fab528eb687bc313e065d91f20f6088c7531b915d60777e
2020-09-08T16:37:04Z,rebalance,none,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,0x0000000000000000000000000000000000000000,545.014092627300000000,yDAI+yUSDC+yUSDT+yTUSD,,0xc8a031cadbb37a2a6fab528eb687bc313e065d91f20f6088c7531b915d60777e
2020-09-08T16:37:04Z,rebalance,none,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,0x0000000000000000000000000000000000000000,493.576046,yUSDC,,0xc8a031cadbb37a2a6fab528eb687bc313e065d91f20f6088c7531b915d60777e
2020-09-08T16:37:04Z,rebalance,none,0xd6aD7a6750A7593E092a9B218d66C0A814a3436e,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,572.993626,USDC,,0xc8a031cadbb37a2a6fab528eb687bc313e065d91f20f6088c7531b915d60777e
2020-09-08T16:37:04Z,rebalance,none,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,0x4bF331Aa2BfB0869315fB81a350d109F4839f81b,572.993626,USDC,,0xc8a031cadbb37a2a6fab528eb687bc313e065d91f20f6088c7531b915d60777e
2020-09-08T16:37:04Z,rebalance,none,0x4bF331Aa2BfB0869315fB81a350d109F4839f81b,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,572.993626,USDC,,0xc8a031cadbb37a2a6fab528eb687bc313e065d91f20f6088c7531b915d60777e
2020-09-08T16:37:04Z,rebalance,none,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1.664907920038460000,WETH,,0xc8a031cadbb37a2a6fab528eb687bc313e065d91f20f6088c7531b915d60777e
2020-09-08T16:37:04Z,rebalance,none,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,ychad.eth,1.664907920038460000,ETH,,0xc8a031cadbb37a2a6fab528eb687bc313e065d91f20f6088c7531b915d60777e
2020-09-08T16:37:04Z,rebalance,none,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,ychad.eth,1.66067389941855000,ETH,,0xc8a031cadbb37a2a6fab528eb687bc313e065d91f20f6088c7531b915d60777e
2020-09-08T17:30:53Z,grant,outgoing,ychad.eth,0xFA8E3920daF271daB92Be9B87d9998DDd94FEF08,3.325581819457010000,ETH,Donate to Internet Archive (Freeze),0x0847d6a367cf44c69b1d063e0e645c3f1462c474d0d5b2198e4617df4aeaf275
2020-09-11T18:27:02Z,rebalance,none,ychad.eth,0x9c57618bfCDfaE4cE8e49226Ca22A7837DE64A2d,0,ETH,,0x9051bb4fe8b71e4e17f806164cbeb012c086beb8557f4b6ae1a4b1e5e9719b44
2020-09-11T18:27:02Z,rebalance,none,ychad.eth,0x9c57618bfCDfaE4cE8e49226Ca22A7837DE64A2d,16100,yyDAI+yUSDC+yUSDT+yTUSD,,0x9051bb4fe8b71e4e17f806164cbeb012c086beb8557f4b6ae1a4b1e5e9719b44
2020-09-11T18:27:02Z,rebalance,none,0x9c57618bfCDfaE4cE8e49226Ca22A7837DE64A2d,0x0000000000000000000000000000000000000000,16100,yyDAI+yUSDC+yUSDT+yTUSD,,0x9051bb4fe8b71e4e17f806164cbeb012c086beb8557f4b6ae1a4b1e5e9719b44
2020-09-11T18:27:02Z,rebalance,none,0x5dbcF33D8c2E976c6b560249878e6F1491Bca25c,0x9c57618bfCDfaE4cE8e49226Ca22A7837DE64A2d,17597.333477278700000000,yDAI+yUSDC+yUSDT+yTUSD,,0x9051bb4fe8b71e4e17f806164cbeb012c086beb8557f4b6ae1a4b1e5e9719b44
2020-09-11T18:27:02Z,rebalance,none,0x9c57618bfCDfaE4cE8e49226Ca22A7837DE64A2d,0xE737b6AfEC2320f616297e59445b60a11e3eF75F,0,yDAI+yUSDC+yUSDT+yTUSD,,0x9051bb4fe8b71e4e17f806164cbeb012c086beb8557f4b6ae1a4b1e5e9719b44
2020-09-11T18:27:02Z,rebalance,none,0x9c57618bfCDfaE4cE8e49226Ca22A7837DE64A2d,0x4bF331Aa2BfB0869315fB81a350d109F4839f81b,17597.333477278700000000,yDAI+yUSDC+yUSDT+yTUSD,,0x9051bb4fe8b71e4e17f806164cbeb012c086beb8557f4b6ae1a4b1e5e9719b44
2020-09-11T18:27:02Z,rebalance,none,0x4bF331Aa2BfB0869315fB81a350d109F4839f81b,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,17597.333477278700000000,yDAI+yUSDC+yUSDT+yTUSD,,0x9051bb4fe8b71e4e17f806164cbeb012c086beb8557f4b6ae1a4b1e5e9719b44
2020-09-11T18:27:02Z,rebalance,none,0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,0,yDAI,,0x9051bb4fe8b71e4e17f806164cbeb012c086beb8557f4b6ae1a4b1e5e9719b44
2020-09-11T18:27:02Z,rebalance,none,0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,15945.517861,yUSDC,,0x9051bb4fe8b71e4e17f806164cbeb012c086beb8557f4b6ae1a4b1e5e9719b44
2020-09-11T18:27:02Z,rebalance,none,0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,0,yUSDT,,0x9051bb4fe8b71e4e17f806164cbeb012c086beb8557f4b6ae1a4b1e5e9719b44
2020-09-11T18:27:02Z,rebalance,none,0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,0,yTUSD,,0x9051bb4fe8b71e4e17f806164cbeb012c086beb8557f4b6ae1a4b1e5e9719b44
2020-09-11T18:27:02Z,rebalance,none,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,0x0000000000000000000000000000000000000000,17596.464572771000000000,yDAI+yUSDC+yUSDT+yTUSD,,0x9051bb4fe8b71e4e17f806164cbeb012c086beb8557f4b6ae1a4b1e5e9719b44
2020-09-11T18:27:02Z,rebalance,none,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,0x0000000000000000000000000000000000000000,15945.517861,yUSDC,,0x9051bb4fe8b71e4e17f806164cbeb012c086beb8557f4b6ae1a4b1e5e9719b44
2020-09-11T18:27:02Z,rebalance,none,0xd6aD7a6750A7593E092a9B218d66C0A814a3436e,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,18514.056918,USDC,,0x9051bb4fe8b71e4e17f806164cbeb012c086beb8557f4b6ae1a4b1e5e9719b44
2020-09-11T18:27:02Z,rebalance,none,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,0x4bF331Aa2BfB0869315fB81a350d109F4839f81b,18514.056918,USDC,,0x9051bb4fe8b71e4e17f806164cbeb012c086beb8557f4b6ae1a4b1e5e9719b44
2020-09-11T18:27:02Z,rebalance,none,0x4bF331Aa2BfB0869315fB81a350d109F4839f81b,ychad.eth,18514.056918,USDC,,0x9051bb4fe8b71e4e17f806164cbeb012c086beb8557f4b6ae1a4b1e5e9719b44
2020-09-11T18:27:02Z,rebalance,none,0x4bF331Aa2BfB0869315fB81a350d109F4839f81b,ychad.eth,18514.056918,USDC,,0x9051bb4fe8b71e4e17f806164cbeb012c086beb8557f4b6ae1a4b1e5e9719b44
2020-09-14T16:59:01Z,help,incoming,0x0554A200988cf265B3aA35436A903d51FAC47112,ychad.eth,1600,USDC,Borrow tokens,0xa4649db289d03cfcfdacacff39b912f925f038135dc964c2ae144fe7b057bbab
2020-09-14T18:39:45Z,payment,outgoing,ychad.eth,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,ETH,Tip MixBytes Audit,0xfa54882dfc4e0c4f3124febcef2946a4f899f977f2ba59e52781d232e6ec68f3
2020-09-14T18:39:45Z,payment,outgoing,ychad.eth,0xc8d968165cd47b90Cf390626017d6D69CA242a0F,19900,USDC,,0xfa54882dfc4e0c4f3124febcef2946a4f899f977f2ba59e52781d232e6ec68f3
2020-09-18T13:43:09Z,help,none,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,0,ETH,Save tokens,0x7212e492ae7d5a415b8916ac8cfdf53eeb101f205a0a4929dd532fe8ce142f34
2020-09-18T13:43:09Z,help,none,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,145547.304222998000000000,CRV,,0x7212e492ae7d5a415b8916ac8cfdf53eeb101f205a0a4929dd532fe8ce142f34
2020-09-18T13:43:09Z,help,none,ychad.eth,0xF147b8125d2ef93FB6965Db97D6746952a133934,145547.304222998000000000,CRV,,0x7212e492ae7d5a415b8916ac8cfdf53eeb101f205a0a4929dd532fe8ce142f34
2020-09-18T13:43:09Z,help,none,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,145547.304222998000000000,CRV,,0x7212e492ae7d5a415b8916ac8cfdf53eeb101f205a0a4929dd532fe8ce142f34
2020-09-19T14:26:47Z,rebalance,none,ychad.eth,0x9c57618bfCDfaE4cE8e49226Ca22A7837DE64A2d,0,ETH,,0xc01ffc75288330ab885a7d5a9ef6775f58d8d68e885dafbf5aaf1921462adef3
2020-09-19T14:26:47Z,rebalance,none,ychad.eth,0x9c57618bfCDfaE4cE8e49226Ca22A7837DE64A2d,7000,yyDAI+yUSDC+yUSDT+yTUSD,,0xc01ffc75288330ab885a7d5a9ef6775f58d8d68e885dafbf5aaf1921462adef3
2020-09-19T14:26:47Z,rebalance,none,0x9c57618bfCDfaE4cE8e49226Ca22A7837DE64A2d,0x0000000000000000000000000000000000000000,7000,yyDAI+yUSDC+yUSDT+yTUSD,,0xc01ffc75288330ab885a7d5a9ef6775f58d8d68e885dafbf5aaf1921462adef3
2020-09-19T14:26:47Z,rebalance,none,0x5dbcF33D8c2E976c6b560249878e6F1491Bca25c,0x9c57618bfCDfaE4cE8e49226Ca22A7837DE64A2d,7692.691164770690000000,yDAI+yUSDC+yUSDT+yTUSD,,0xc01ffc75288330ab885a7d5a9ef6775f58d8d68e885dafbf5aaf1921462adef3
2020-09-19T14:26:47Z,rebalance,none,0x9c57618bfCDfaE4cE8e49226Ca22A7837DE64A2d,0xE737b6AfEC2320f616297e59445b60a11e3eF75F,0,yDAI+yUSDC+yUSDT+yTUSD,,0xc01ffc75288330ab885a7d5a9ef6775f58d8d68e885dafbf5aaf1921462adef3
2020-09-19T14:26:47Z,rebalance,none,0x9c57618bfCDfaE4cE8e49226Ca22A7837DE64A2d,0x4bF331Aa2BfB0869315fB81a350d109F4839f81b,7692.691164770690000000,yDAI+yUSDC+yUSDT+yTUSD,,0xc01ffc75288330ab885a7d5a9ef6775f58d8d68e885dafbf5aaf1921462adef3
2020-09-19T14:26:47Z,rebalance,none,0x4bF331Aa2BfB0869315fB81a350d109F4839f81b,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,7692.691164770690000000,yDAI+yUSDC+yUSDT+yTUSD,,0xc01ffc75288330ab885a7d5a9ef6775f58d8d68e885dafbf5aaf1921462adef3
2020-09-19T14:26:47Z,rebalance,none,0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,0,yDAI,,0xc01ffc75288330ab885a7d5a9ef6775f58d8d68e885dafbf5aaf1921462adef3
2020-09-19T14:26:47Z,rebalance,none,0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,6968.111893,yUSDC,,0xc01ffc75288330ab885a7d5a9ef6775f58d8d68e885dafbf5aaf1921462adef3
2020-09-19T14:26:47Z,rebalance,none,0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,0,yUSDT,,0xc01ffc75288330ab885a7d5a9ef6775f58d8d68e885dafbf5aaf1921462adef3
2020-09-19T14:26:47Z,rebalance,none,0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,0,yTUSD,,0xc01ffc75288330ab885a7d5a9ef6775f58d8d68e885dafbf5aaf1921462adef3
2020-09-19T14:26:47Z,rebalance,none,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,0x0000000000000000000000000000000000000000,7692.304816595940000000,yDAI+yUSDC+yUSDT+yTUSD,,0xc01ffc75288330ab885a7d5a9ef6775f58d8d68e885dafbf5aaf1921462adef3
2020-09-19T14:26:47Z,rebalance,none,0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,0x0000000000000000000000000000000000000000,6968.111893,yUSDC,,0xc01ffc75288330ab885a7d5a9ef6775f58d8d68e885dafbf5aaf1921462adef3
