date,description,type,from,to,amount,currency,comment,tx_hash
2020-10-11T19:11:46Z,help,none,0x13C1542A468319688B89E323fe9A3Be3A90EBb27,0x705350c4BcD35c9441419DdD5d2f097d7a55410F,1990.573677864250000000,crvRenWSBTC,Move sBTC tokens around,0xec26cb3270f6502eda423e68287b86de2f018b5307ccf30a483827dc6753c031
2020-10-11T19:11:46Z,help,none,0x705350c4BcD35c9441419DdD5d2f097d7a55410F,0x4FEeaecED575239b46d70b50E13532ECB62e4ea8,1990.573677864250000000,crvRenWSBTC,,0xec26cb3270f6502eda423e68287b86de2f018b5307ccf30a483827dc6753c031
2020-10-11T19:11:46Z,help,none,0x4FEeaecED575239b46d70b50E13532ECB62e4ea8,0x7Ff566E1d69DEfF32a7b244aE7276b9f90e9D0f6,1990.573677864250000000,crvRenWSBTC,,0xec26cb3270f6502eda423e68287b86de2f018b5307ccf30a483827dc6753c031
2020-10-11T19:14:17Z,help,none,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,0,ETH,,0x09d3d2af876862c728814191749b2c48a91fb35c1125e4ed6cb05171997717f3
2020-10-11T19:14:17Z,help,none,0xFA712EE4788C042e2B7BB55E6cb8ec569C4530c1,0xF147b8125d2ef93FB6965Db97D6746952a133934,163204868.562122000000000000,yDAI+yUSDC+yUSDT+yTUSD,Move yCRV tokens around,0x09d3d2af876862c728814191749b2c48a91fb35c1125e4ed6cb05171997717f3
2020-10-11T19:14:17Z,help,none,0xF147b8125d2ef93FB6965Db97D6746952a133934,0x8C6698dC64f69231E3dC509CD7Ad72164D2389F7,163204868.562122000000000000,yDAI+yUSDC+yUSDT+yTUSD,,0x09d3d2af876862c728814191749b2c48a91fb35c1125e4ed6cb05171997717f3
2020-10-11T19:14:17Z,help,none,0x8C6698dC64f69231E3dC509CD7Ad72164D2389F7,0x5dbcF33D8c2E976c6b560249878e6F1491Bca25c,163204868.562122000000000000,yDAI+yUSDC+yUSDT+yTUSD,,0x09d3d2af876862c728814191749b2c48a91fb35c1125e4ed6cb05171997717f3
2020-10-11T20:34:56Z,rebalance,none,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,0,ETH,Swap yUSD for ETH,0x5eaf270153eb5576759afe96d2ea2ea576ce9f158520a885eb5863f0bc8386e6
2020-10-11T20:34:56Z,rebalance,none,ychad.eth,0x9346C20186D1794101B8517177A1b15c49c9ff9b,1500,yyDAI+yUSDC+yUSDT+yTUSD,,0x5eaf270153eb5576759afe96d2ea2ea576ce9f158520a885eb5863f0bc8386e6
2020-10-11T20:34:56Z,rebalance,none,0x9346C20186D1794101B8517177A1b15c49c9ff9b,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,4.638011036097280000,WETH,,0x5eaf270153eb5576759afe96d2ea2ea576ce9f158520a885eb5863f0bc8386e6
2020-10-11T20:34:56Z,rebalance,none,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,ychad.eth,4.638011036097280000,ETH,,0x5eaf270153eb5576759afe96d2ea2ea576ce9f158520a885eb5863f0bc8386e6
2020-10-12T19:24:33Z,grant,outgoing,ychad.eth,0x1ea056C13F8ccC981E51c5f1CDF87476666D0A74,4,ETH,Subsidise harvest() gas,0xb1fea3830b594914987959869129fed8ff679540c7ab0b77857a233472d498bb
2020-10-16T15:17:49Z,grant,outgoing,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,0,ETH,Send grants,0x5b1ff4f7990ba9d15a88b638986250e1e21d3555a1710eab7a27ceae64e2119b
2020-10-16T15:17:49Z,grant,outgoing,ychad.eth,0xD152f549545093347A162Dce210e7293f1452150,81500,yyDAI+yUSDC+yUSDT+yTUSD,,0x5b1ff4f7990ba9d15a88b638986250e1e21d3555a1710eab7a27ceae64e2119b
2020-10-16T15:17:49Z,grant,outgoing,0xD152f549545093347A162Dce210e7293f1452150,yfi.banteg.eth,12500,yyDAI+yUSDC+yUSDT+yTUSD,Donate to banteg,0x5b1ff4f7990ba9d15a88b638986250e1e21d3555a1710eab7a27ceae64e2119b
2020-10-16T15:17:49Z,grant,outgoing,0xD152f549545093347A162Dce210e7293f1452150,yfi.milkyklim.eth,8000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to milkyklim,0x5b1ff4f7990ba9d15a88b638986250e1e21d3555a1710eab7a27ceae64e2119b
2020-10-16T15:17:49Z,grant,outgoing,0xD152f549545093347A162Dce210e7293f1452150,tracheopteryx.eth,8000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to tracheopteryx,0x5b1ff4f7990ba9d15a88b638986250e1e21d3555a1710eab7a27ceae64e2119b
2020-10-16T15:17:49Z,grant,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0x710295b5f326c2e47E6dD2E7F6b5b0F7c5AC2F24,8000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to orb,0x5b1ff4f7990ba9d15a88b638986250e1e21d3555a1710eab7a27ceae64e2119b
2020-10-16T15:17:49Z,grant,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0x4AC68d9A53F699439DC60ddcAb304A9D138d7946,8000,yyDAI+yUSDC+yUSDT+yTUSD,Donate Doggie,0x5b1ff4f7990ba9d15a88b638986250e1e21d3555a1710eab7a27ceae64e2119b
2020-10-16T15:17:49Z,grant,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0x4800C3b3B570bE4EeE918404d0f847c1Bf25826b,8000,yyDAI+yUSDC+yUSDT+yTUSD,Donate x48,0x5b1ff4f7990ba9d15a88b638986250e1e21d3555a1710eab7a27ceae64e2119b
2020-10-16T15:17:49Z,grant,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0x05f9E07AFCcD4ea69310e316f4c5Ef81Ed3ED9c8,8000,yyDAI+yUSDC+yUSDT+yTUSD,Donate Doug,0x5b1ff4f7990ba9d15a88b638986250e1e21d3555a1710eab7a27ceae64e2119b
2020-10-16T15:17:49Z,grant,outgoing,0xD152f549545093347A162Dce210e7293f1452150,lucho.eth,8000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to Luciano,0x5b1ff4f7990ba9d15a88b638986250e1e21d3555a1710eab7a27ceae64e2119b
2020-10-16T15:17:49Z,grant,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0x071243c8f33A3e7c15499a8E51fF852DbaF05854,7000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to Bull Trapper,0x5b1ff4f7990ba9d15a88b638986250e1e21d3555a1710eab7a27ceae64e2119b
2020-10-16T15:17:49Z,grant,outgoing,0xD152f549545093347A162Dce210e7293f1452150,oniichan.eth,3000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to Dark Ghosty,0x5b1ff4f7990ba9d15a88b638986250e1e21d3555a1710eab7a27ceae64e2119b
2020-10-16T15:17:49Z,grant,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0x334CE923420ff1aA4f272e92BF68013D092aE7B4,3000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to Facu Ameal,0x5b1ff4f7990ba9d15a88b638986250e1e21d3555a1710eab7a27ceae64e2119b
2020-10-16T15:24:47Z,grant,outgoing,ychad.eth,lucho.eth,0.5026749320637100,ETH,Reimburse gas,0xa4f45a103152f4bf417adf5574b23dcce237eeabfb480aff41f6a815f2fde071
2020-10-16T16:00:08Z,grant,outgoing,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,0,ETH,Send grants,0xe21d77d595186677de18cee9e55c181764e8b82d83c4aef9a3362aa61feb0211
2020-10-16T16:00:08Z,grant,outgoing,ychad.eth,0xD152f549545093347A162Dce210e7293f1452150,22000,yyDAI+yUSDC+yUSDT+yTUSD,,0xe21d77d595186677de18cee9e55c181764e8b82d83c4aef9a3362aa61feb0211
2020-10-16T16:00:08Z,grant,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0x461783A831E6dB52D68Ba2f3194F6fd1E0087E04,3000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to Danielj,0xe21d77d595186677de18cee9e55c181764e8b82d83c4aef9a3362aa61feb0211
2020-10-16T16:00:08Z,grant,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0x30B3D95E24ea00F5Fb4b9bdf4f714159d9d793c2,3000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to vany365,0xe21d77d595186677de18cee9e55c181764e8b82d83c4aef9a3362aa61feb0211
2020-10-16T16:00:08Z,grant,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0x5b607d28180F7260c6726048E909CB8f1A271CE0,2000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to BobTheBuilder,0xe21d77d595186677de18cee9e55c181764e8b82d83c4aef9a3362aa61feb0211
2020-10-16T16:00:08Z,grant,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0x8C28Cf33d9Fd3D0293f963b1cd27e3FF422B425c,1000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to Fabien,0xe21d77d595186677de18cee9e55c181764e8b82d83c4aef9a3362aa61feb0211
2020-10-16T16:00:08Z,grant,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0x60330861Ddc19Ae7f6B274Aa6fC32c7b6bA9845B,2000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to nomad,0xe21d77d595186677de18cee9e55c181764e8b82d83c4aef9a3362aa61feb0211
2020-10-16T16:00:08Z,grant,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0x6EceB4B153D2809772Ec9293234F41C00312f59b,2000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to dudesahn,0xe21d77d595186677de18cee9e55c181764e8b82d83c4aef9a3362aa61feb0211
2020-10-16T16:00:08Z,grant,outgoing,0xD152f549545093347A162Dce210e7293f1452150,tomfrench.eth,1000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to Tom Frech,0xe21d77d595186677de18cee9e55c181764e8b82d83c4aef9a3362aa61feb0211
2020-10-16T16:00:08Z,grant,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0x1138DA90Fb90cEaded062ba8d22324A6737182c7,3000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to lehnberg,0xe21d77d595186677de18cee9e55c181764e8b82d83c4aef9a3362aa61feb0211
2020-10-16T16:00:08Z,grant,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0xCFFE08BDf20918007f8Ab268C32f8756494fC8D8,1000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to Gabriel Haines,0xe21d77d595186677de18cee9e55c181764e8b82d83c4aef9a3362aa61feb0211
2020-10-16T16:00:08Z,grant,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0x19Eb7FfDcD670Ca917110Bd032463120a5E58C8E,1000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to pplpleasr,0xe21d77d595186677de18cee9e55c181764e8b82d83c4aef9a3362aa61feb0211
2020-10-16T16:00:08Z,grant,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0x544D2D796E165F0d4c626d1d15667a469a7bffe0,3000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to WrongNebula,0xe21d77d595186677de18cee9e55c181764e8b82d83c4aef9a3362aa61feb0211
2020-10-16T16:02:18Z,rebalance,none,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,0,ETH,,0xe7a21af222fa4deda3846976100c1a9374e0ed597db2996a582d4e26e74e1e00
2020-10-16T16:02:18Z,rebalance,none,ychad.eth,0xe89a6D0509faF730BD707bf868d9A2A744a363C7,14111.732037,UNI,Put UNI in cream,0xe7a21af222fa4deda3846976100c1a9374e0ed597db2996a582d4e26e74e1e00
2020-10-16T16:02:18Z,rebalance,none,0xe89a6D0509faF730BD707bf868d9A2A744a363C7,ychad.eth,698076.18184825,crUNI,,0xe7a21af222fa4deda3846976100c1a9374e0ed597db2996a582d4e26e74e1e00
2020-10-16T18:43:34Z,airdrop,incoming,0x0096Ca31c87771a2Ed212D4b2E689e712Bd938F9,ychad.eth,0.02,ETH,,0x86de78b16ae97484eac81445141d828863188cabbe391399566939ac543fb132
2020-10-17T08:20:33Z,help,outgoing,ychad.eth,0xD533a949740bb3306d119CC777fa900bA034cd52,0,ETH,,0x8d49c8bf27028060584ef419816b6d912bd0db541afff65320a6d3b723add594
2020-10-17T08:20:33Z,help,outgoing,ychad.eth,0xF147b8125d2ef93FB6965Db97D6746952a133934,34352.419939325100000000,CRV,,0x8d49c8bf27028060584ef419816b6d912bd0db541afff65320a6d3b723add594
2020-10-19T21:03:16Z,grant,outgoing,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,0,ETH,Send bug bounties,0x259d4d23d0c567ae94d39d73ffbf9ef1b5ab603eb9489d5b33b79a9b886f4cbc
2020-10-19T21:03:16Z,grant,outgoing,ychad.eth,0xD152f549545093347A162Dce210e7293f1452150,3420,yyDAI+yUSDC+yUSDT+yTUSD,,0x259d4d23d0c567ae94d39d73ffbf9ef1b5ab603eb9489d5b33b79a9b886f4cbc
2020-10-19T21:03:16Z,grant,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0xba75931f1ACaE1b1C333F854C7Ff77D59859516c,3000,yyDAI+yUSDC+yUSDT+yTUSD,Send bounty to Emiliano Bonassi,0x259d4d23d0c567ae94d39d73ffbf9ef1b5ab603eb9489d5b33b79a9b886f4cbc
2020-10-19T21:03:16Z,grant,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0x7B99c763b7B70B05a47Db32E78847c3999F671d9,420,yyDAI+yUSDC+yUSDT+yTUSD,Send bounty to AlleyCat,0x259d4d23d0c567ae94d39d73ffbf9ef1b5ab603eb9489d5b33b79a9b886f4cbc
2020-10-22T09:28:27Z,help,none,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,0,ETH,Move CRV tokens around,0x4f121c11eddc96b31ee96f28d68ab5147e7b0a598163d9068784e0730c88a5d3
2020-10-22T09:28:27Z,help,none,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,159541.693926358000000000,CRV,,0x4f121c11eddc96b31ee96f28d68ab5147e7b0a598163d9068784e0730c88a5d3
2020-10-22T09:28:27Z,help,none,ychad.eth,0xF147b8125d2ef93FB6965Db97D6746952a133934,159541.693926358000000000,CRV,,0x4f121c11eddc96b31ee96f28d68ab5147e7b0a598163d9068784e0730c88a5d3
2020-10-23T09:39:13Z,airdrop,incoming,yfi.milkyklim.eth,ychad.eth,500,yyDAI+yUSDC+yUSDT+yTUSD,Top up for bounty,0x1627189a3cdf0df4b389d82fe582827843560be27d139bb18d2d45b760432179
2020-10-23T19:13:46Z,grant,outgoing,ychad.eth,0x5dbcF33D8c2E976c6b560249878e6F1491Bca25c,0,ETH,,0x571a6582f30e770bff7f63b7d6ffd75849e24ed5d434eea1383670c2439929ee
2020-10-23T19:13:46Z,grant,outgoing,ychad.eth,0xD827C782b85D6Ddd1Fb29536a854B3a0d2f7A5b4,50000,yyDAI+yUSDC+yUSDT+yTUSD,Send bounty to samczsun,0x571a6582f30e770bff7f63b7d6ffd75849e24ed5d434eea1383670c2439929ee
2020-10-24T02:52:21Z,grant,outgoing,ychad.eth,0xE1F221d19E9aB5b110CdF363Cd13fCd0C645c59A,500,yyDAI+yUSDC+yUSDT+yTUSD,Send bounty for wallet connect fix,0x7fee3c816a8f2a3ce9072e72b7b66f5fa71ac18cdfa28dc414ae1f5add3f8d0f
2020-10-27T22:35:53Z,treasury,imcoming,0x2832817633520BF0da1b57E2Fb7bb2Fba95014F9,ychad.eth,0.000571159842562586,yCRV,,0xb9fec0df228d87d51842881c56d4ae1488a54419641966677a3b1b4b80ff73e6
2020-10-27T23:46:44Z,treasury,imcoming,0x7095472D01a964E50349AA12cE4d5263Af77E0d7,ychad.eth,1.211309E-12,yvUni-WBTC-WETH,,0x66d631a4ec7a3824d706b29c7496df39a105a4967f22cbe75d8c26031ad1692c
2020-10-28T00:19:35Z,treasury,imcoming,0x7095472D01a964E50349AA12cE4d5263Af77E0d7,ychad.eth,3.04783E-12,yvUni-WBTC-WETH,,0xa17292f4e69537cb9435ff77d115a78b27e9f1c0464ec56f6ab2015ef104eb79
2020-10-28T00:35:16Z,treasury,imcoming,0x2832817633520BF0da1b57E2Fb7bb2Fba95014F9,ychad.eth,0.005195499036345490,yCRV,,0x68f3ca84e32f05fdfe91c9c5ebbdf0ce23117e0ac3db8526ece060ae5b2ca46e
2020-10-28T00:59:14Z,treasury,imcoming,0x7095472D01a964E50349AA12cE4d5263Af77E0d7,ychad.eth,1.5422589E-11,yvUni-WBTC-WETH,,0x7f001d80b5dca48ba3d50997b947a5e46c2d4636a30da7fb5b8c6f653b90de27
2020-10-28T01:24:55Z,treasury,imcoming,0x2832817633520BF0da1b57E2Fb7bb2Fba95014F9,ychad.eth,0.054420952661294300,yCRV,,0x364b0d99136efc8594f5b12b1d093ac3588748a510806a31ea1545555f9f3853
2020-10-28T01:48:25Z,treasury,imcoming,0x7095472D01a964E50349AA12cE4d5263Af77E0d7,ychad.eth,2.2477551E-11,yvUni-WBTC-WETH,,0x68323ba7077686224735575e5fa798f6b20f102b9d5bcdd32693def7d1380fe6
2020-10-28T02:48:27Z,treasury,imcoming,0x7095472D01a964E50349AA12cE4d5263Af77E0d7,ychad.eth,2.9993263E-11,yvUni-WBTC-WETH,,0x80edb8c8961e1774e0fda2549fcd45d589a7492041ad2db6ef4875dc7d2a9d5e
2020-10-28T14:41:34Z,treasury,imcoming,0x7095472D01a964E50349AA12cE4d5263Af77E0d7,ychad.eth,5.65591329E-10,yvUni-WBTC-WETH,,0xcc1e3177afdcb04be47afde4d1591156c148372d0476a35b2b16e1c731fa923a
2020-10-29T00:26:19Z,treasury,imcoming,0x7095472D01a964E50349AA12cE4d5263Af77E0d7,ychad.eth,1.219312628E-09,yvUni-WBTC-WETH,,0x23c564712c5ea8cb18c9c3fcf51dac99a4c0afffd460c0d34e3ac7d9b1fec4e8
2020-10-29T00:46:28Z,grant,outgoing,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,0,ETH,Send grants,0x86a4a56d57a0ce469b653e9591798eec792487293cc23aa05fa5e8c296a1a2a9
2020-10-29T00:46:28Z,grant,outgoing,ychad.eth,0xD152f549545093347A162Dce210e7293f1452150,12000,yyDAI+yUSDC+yUSDT+yTUSD,,0x86a4a56d57a0ce469b653e9591798eec792487293cc23aa05fa5e8c296a1a2a9
2020-10-29T00:46:28Z,grant,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0x8005De7CD88b84949597bA8FA60dDefbE9e74eEF,1000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to CryptoOGKauaia,0x86a4a56d57a0ce469b653e9591798eec792487293cc23aa05fa5e8c296a1a2a9
2020-10-29T00:46:28Z,grant,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0x0A0b368C0F1644fa269F0d6377232906747754A3,1000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to gitcoin grant (matt bridges),0x86a4a56d57a0ce469b653e9591798eec792487293cc23aa05fa5e8c296a1a2a9
2020-10-29T00:46:28Z,grant,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0x710295b5f326c2e47E6dD2E7F6b5b0F7c5AC2F24,10000,yyDAI+yUSDC+yUSDT+yTUSD,Donate to orb (August),0x86a4a56d57a0ce469b653e9591798eec792487293cc23aa05fa5e8c296a1a2a9
2020-10-29T00:48:59Z,rebalance,none,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,0,ETH,Swap yUSD for USDC,0x6e2206cca7b7058166b21cdfc4ceabf1714664396a76f1f635fba86fa1d6de39
2020-10-29T00:48:59Z,rebalance,none,ychad.eth,0x9346C20186D1794101B8517177A1b15c49c9ff9b,1420,yyDAI+yUSDC+yUSDT+yTUSD,,0x6e2206cca7b7058166b21cdfc4ceabf1714664396a76f1f635fba86fa1d6de39
2020-10-29T00:48:59Z,rebalance,none,0x9346C20186D1794101B8517177A1b15c49c9ff9b,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,4.269988762228600000,WETH,,0x6e2206cca7b7058166b21cdfc4ceabf1714664396a76f1f635fba86fa1d6de39
2020-10-29T00:48:59Z,rebalance,none,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,ychad.eth,1654.959514,USDC,,0x6e2206cca7b7058166b21cdfc4ceabf1714664396a76f1f635fba86fa1d6de39
2020-10-29T02:48:39Z,treasury,imcoming,0x7095472D01a964E50349AA12cE4d5263Af77E0d7,ychad.eth,0.000002207420116875,yvUni-WBTC-WETH,,0x897dc41bbcbaad7f0a1356b5cf9d54f70d17d2a4460fe34d8107d047d340e5c8
2020-10-29T04:05:42Z,treasury,imcoming,0x3a68bC59C500de3d5239b5e7F5BDaA1a3bCabBA3,ychad.eth,1.18105330299E-07,yvUni-DAI-WETH,,0xee398de030680439cc20fb303a1d889c18e29b22ce023d83c3ce9a3aa66133a5
2020-10-29T04:21:37Z,treasury,imcoming,0x3a68bC59C500de3d5239b5e7F5BDaA1a3bCabBA3,ychad.eth,0.000001499811435105,yvUni-DAI-WETH,,0x3c27021d51a6060a5c77ab3bff8380e7d1b19ff7d538295362b9a4fb3c73185a
2020-10-29T13:56:50Z,treasury,imcoming,0x7095472D01a964E50349AA12cE4d5263Af77E0d7,ychad.eth,6.89675659E-10,yvUni-WBTC-WETH,,0xf0b539fa62f46e2e83b407473228805b6f6183b167826b314f4aa946cefa855b
