date,from,to,nonce,amount,currency,comment,tx_hash
2021-08-08T05:30:27Z,0xF124534bfa6Ac7b89483B401B4115Ec0d27cad6A,0xaA18a25d7c169f27346B335495F1BE6A13056674,,50,YFI,,0x3eb032fe23099baaaddcfbe7ba355cd04c19e50521b4a74cade4d3c38de29bb0
2021-08-08T05:30:27Z,ychad.eth,0xF124534bfa6Ac7b89483B401B4115Ec0d27cad6A,,3,YFI,,0x3eb032fe23099baaaddcfbe7ba355cd04c19e50521b4a74cade4d3c38de29bb0
2021-08-08T05:30:27Z,0xF124534bfa6Ac7b89483B401B4115Ec0d27cad6A,0xe0a5a6BD150eB8813F40c83511A9f7110C86F588,,3,YFI,,0x3eb032fe23099baaaddcfbe7ba355cd04c19e50521b4a74cade4d3c38de29bb0
2021-08-08T18:55:43Z,ychad.eth,0x40A2aCCbd92BCA938b02010E17A5b8929b49130D,791,0,ETH,Reimburse gas ,0xa2d63dd5c8f80c0796ed6e0d3a06a60b85beced6273c2e8cc7816ca7a9514eae
2021-08-09T07:30:01Z,ychad.eth,0x40A2aCCbd92BCA938b02010E17A5b8929b49130D,792,0,ETH,Pay for infra,0xb199d3d0a815f159cf1385ad128a2b3158d52419467f13cab43b7e6a20f7c09d
2021-08-09T07:30:01Z,ychad.eth,0xc96004A52dc20BE8CD322c22F0E06210628D0aC2,,1441,DAI,,0xb199d3d0a815f159cf1385ad128a2b3158d52419467f13cab43b7e6a20f7c09d
2021-08-09T17:18:43Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,793,0,ETH,Sunset v1,0xbf9036d7913b63f8a37e3e5c28a689ef66c76bc82f10872342223e05c688c3f7
2021-08-09T17:18:43Z,0x0000000000000000000000000000000000000000,0xdc66DBa57c6f9213c641a8a216f8C3D9d83573cd,,1136.710750505970000000,CRV,,0xbf9036d7913b63f8a37e3e5c28a689ef66c76bc82f10872342223e05c688c3f7
2021-08-09T17:18:43Z,0xdc66DBa57c6f9213c641a8a216f8C3D9d83573cd,ychad.eth,,1136.710750505970000000,CRV,,0xbf9036d7913b63f8a37e3e5c28a689ef66c76bc82f10872342223e05c688c3f7
2021-08-09T17:18:43Z,0x4c83A7f819A5c37D64B4c5A2f8238Ea082fA1f4e,0xE592427A0AEce92De3Edee1F18E0157C05861564,,0.670493396411867000,WETH,,0xbf9036d7913b63f8a37e3e5c28a689ef66c76bc82f10872342223e05c688c3f7
2021-08-09T17:18:43Z,ychad.eth,0x4c83A7f819A5c37D64B4c5A2f8238Ea082fA1f4e,,1136.710750505970000000,CRV,,0xbf9036d7913b63f8a37e3e5c28a689ef66c76bc82f10872342223e05c688c3f7
2021-08-09T17:18:43Z,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,0xE592427A0AEce92De3Edee1F18E0157C05861564,,2115.039123,USDC,,0xbf9036d7913b63f8a37e3e5c28a689ef66c76bc82f10872342223e05c688c3f7
2021-08-09T17:18:43Z,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,,0.670493396411867000,WETH,,0xbf9036d7913b63f8a37e3e5c28a689ef66c76bc82f10872342223e05c688c3f7
2021-08-09T17:18:43Z,0xbd5fDda17bC27bB90E37Df7A838b1bFC0dC997F5,ychad.eth,,1788.21,EURS,,0xbf9036d7913b63f8a37e3e5c28a689ef66c76bc82f10872342223e05c688c3f7
2021-08-09T17:18:43Z,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xbd5fDda17bC27bB90E37Df7A838b1bFC0dC997F5,,2115.039123,USDC,,0xbf9036d7913b63f8a37e3e5c28a689ef66c76bc82f10872342223e05c688c3f7
2021-08-09T17:18:43Z,ychad.eth,0x08553D7BE4fBa2b186A60738301a7E613349c053,,1622.75,EURS,,0xbf9036d7913b63f8a37e3e5c28a689ef66c76bc82f10872342223e05c688c3f7
2021-08-09T17:18:43Z,0xdc66DBa57c6f9213c641a8a216f8C3D9d83573cd,0x08553D7BE4fBa2b186A60738301a7E613349c053,,0,CRV,,0xbf9036d7913b63f8a37e3e5c28a689ef66c76bc82f10872342223e05c688c3f7
2021-08-09T17:18:43Z,0xdc66DBa57c6f9213c641a8a216f8C3D9d83573cd,0x08553D7BE4fBa2b186A60738301a7E613349c053,,0,SNX,,0xbf9036d7913b63f8a37e3e5c28a689ef66c76bc82f10872342223e05c688c3f7
2021-08-09T17:18:43Z,0x08553D7BE4fBa2b186A60738301a7E613349c053,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA,,1622.75,EURS,,0xbf9036d7913b63f8a37e3e5c28a689ef66c76bc82f10872342223e05c688c3f7
2021-08-09T17:18:43Z,0x0000000000000000000000000000000000000000,0x08553D7BE4fBa2b186A60738301a7E613349c053,,1620.946383728200000000,eursCRV,,0xbf9036d7913b63f8a37e3e5c28a689ef66c76bc82f10872342223e05c688c3f7
2021-08-09T17:18:43Z,0x08553D7BE4fBa2b186A60738301a7E613349c053,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,,162.094638372820000000,eursCRV,,0xbf9036d7913b63f8a37e3e5c28a689ef66c76bc82f10872342223e05c688c3f7
2021-08-09T17:18:43Z,0x08553D7BE4fBa2b186A60738301a7E613349c053,0x931565dB0D42c5EC41A7a588F585E8c6191a414a,,162.094638372820000000,eursCRV,,0xbf9036d7913b63f8a37e3e5c28a689ef66c76bc82f10872342223e05c688c3f7
2021-08-09T17:18:43Z,0x08553D7BE4fBa2b186A60738301a7E613349c053,0x96Dd07B6c99b22F3f0cB1836aFF8530a98BDe9E3,,1296.75710698256000000,eursCRV,,0xbf9036d7913b63f8a37e3e5c28a689ef66c76bc82f10872342223e05c688c3f7
2021-08-09T17:18:43Z,0x96Dd07B6c99b22F3f0cB1836aFF8530a98BDe9E3,0xdc66DBa57c6f9213c641a8a216f8C3D9d83573cd,,1296.75710698256000000,eursCRV,,0xbf9036d7913b63f8a37e3e5c28a689ef66c76bc82f10872342223e05c688c3f7
2021-08-09T17:18:43Z,0xdc66DBa57c6f9213c641a8a216f8C3D9d83573cd,0x90Bb609649E0451E5aD952683D64BD2d1f245840,,1296.75710698256000000,eursCRV,,0xbf9036d7913b63f8a37e3e5c28a689ef66c76bc82f10872342223e05c688c3f7
2021-08-09T17:18:43Z,0x0000000000000000000000000000000000000000,0xdc66DBa57c6f9213c641a8a216f8C3D9d83573cd,,1296.75710698256000000,eursCRV-gauge,,0xbf9036d7913b63f8a37e3e5c28a689ef66c76bc82f10872342223e05c688c3f7
2021-08-09T17:18:43Z,0x90Bb609649E0451E5aD952683D64BD2d1f245840,0xdc66DBa57c6f9213c641a8a216f8C3D9d83573cd,,1296.75710698256000000,eursCRV,,0xbf9036d7913b63f8a37e3e5c28a689ef66c76bc82f10872342223e05c688c3f7
2021-08-09T17:18:43Z,0xdc66DBa57c6f9213c641a8a216f8C3D9d83573cd,0x0000000000000000000000000000000000000000,,1296.75710698256000000,eursCRV-gauge,,0xbf9036d7913b63f8a37e3e5c28a689ef66c76bc82f10872342223e05c688c3f7
2021-08-09T17:18:43Z,0xdc66DBa57c6f9213c641a8a216f8C3D9d83573cd,0x08553D7BE4fBa2b186A60738301a7E613349c053,,1296.75710698256000000,eursCRV,,0xbf9036d7913b63f8a37e3e5c28a689ef66c76bc82f10872342223e05c688c3f7
2021-08-09T17:18:43Z,0x08553D7BE4fBa2b186A60738301a7E613349c053,0x98B058b2CBacF5E99bC7012DF757ea7CFEbd35BC,,1296.75710698256000000,eursCRV,,0xbf9036d7913b63f8a37e3e5c28a689ef66c76bc82f10872342223e05c688c3f7
2021-08-09T17:18:43Z,0xdc66DBa57c6f9213c641a8a216f8C3D9d83573cd,ychad.eth,,21.288495791052800000,stkAAVE,,0xbf9036d7913b63f8a37e3e5c28a689ef66c76bc82f10872342223e05c688c3f7
2021-08-09T17:34:20Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,794,0,ETH,Update strategists,0x252ce71c35ec7b55b9ca0c13d7c447cb4210cf5363889fbe66455f93483d4147
2021-08-09T19:37:27Z,ychad.eth,0x890A84ab4f739D7D7390ea6b995eb5f959f2E1AB,795,0,ETH,Rug pull vesting,0x24d3270a460b5a69a7468da4c7f6e420d844d8850579f075740b87bf2fcb6745
2021-08-09T19:37:27Z,0x890A84ab4f739D7D7390ea6b995eb5f959f2E1AB,ychad.eth,,40.78995560629120000,YFI,,0x24d3270a460b5a69a7468da4c7f6e420d844d8850579f075740b87bf2fcb6745
2021-08-10T23:53:17Z,ychad.eth,0xe0a5a6BD150eB8813F40c83511A9f7110C86F588,796,0,ETH,Rug pull vesting,0x2a90f1eabdb6a8ee66acc416b05e1f76bf7752842d76c63e6a6e677531e83874
2021-08-10T23:53:17Z,0xe0a5a6BD150eB8813F40c83511A9f7110C86F588,ychad.eth,,3,YFI,,0x2a90f1eabdb6a8ee66acc416b05e1f76bf7752842d76c63e6a6e677531e83874
2021-08-12T06:50:50Z,0x5f0845101857d2A91627478e302357860b1598a1,ychad.eth,,0,YFI,Do nothing,0x80be615df73c387d277a5752a74a96d1aace1f9161bcf060bfd9049643f8d391
2021-08-12T06:53:59Z,ychad.eth,0x1ea056C13F8ccC981E51c5f1CDF87476666D0A74,797,10,ETH,Send eth to ykeep3r,0xfd3f964cbf0cedb1490b066fc45bb0a7434c21f500a02ecea4af6397f438551a
2021-08-12T07:26:06Z,0x5f0845101857d2A91627478e302357860b1598a1,ychad.eth,,3.675182062146240000,YFI,Receive buyback,0x76198c5a80daae6cf7012132ef3445d911b6fc97b7b4324d3baed53c2cafcee8
2021-08-12T16:30:43Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,798,0,ETH,Attach 3crypto convex strat,0xa552be8b61eafd0889b11906c54060c6cbd704b397aeaca96d9c756d1315c1b6
2021-08-13T09:06:23Z,0x5f0845101857d2A91627478e302357860b1598a1,ychad.eth,,0.083528443335589200,YFI,Receive buyback,0x501fa86b4eac3d1238bcb4b8b3202dc90dd1536397e65d441e61289be2655998
2021-08-13T11:12:05Z,0x5f0845101857d2A91627478e302357860b1598a1,ychad.eth,,500005.049483724000000000,DAI,Receive dumped tokens,0x2f25d366b18e50f16408f4e772f8fb9ab8dbb50cbe568a0f612869dfd2d51dd8
2021-08-14T04:57:59Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,799,0,ETH,Claim crv voter bribes,0x00e285fd9fa533cc410df856a5bfb7d7602a71023693ddad7bcf3f5e7d77039e
2021-08-14T04:57:59Z,0x171f3cd87E043539EF64b19121854cd1ab74894f,0xF147b8125d2ef93FB6965Db97D6746952a133934,,50.93567883214900000,LDO,,0x00e285fd9fa533cc410df856a5bfb7d7602a71023693ddad7bcf3f5e7d77039e
2021-08-14T04:57:59Z,0xF147b8125d2ef93FB6965Db97D6746952a133934,ychad.eth,,50.93567883214900000,LDO,,0x00e285fd9fa533cc410df856a5bfb7d7602a71023693ddad7bcf3f5e7d77039e
2021-08-14T05:08:32Z,ychad.eth,0x6B175474E89094C44Da98b954EedeAC495271d0F,800,0,ETH,Send DAI to lexpunk dao,0x0ec0fc55d6dc51b426a254bf2d6de138b1b9a1c3031f4ab3a7b39439fa004392
2021-08-14T05:08:32Z,ychad.eth,0x316dAa88D931C7221e2E4039F6B793ba2b724180,,1000000,DAI,,0x0ec0fc55d6dc51b426a254bf2d6de138b1b9a1c3031f4ab3a7b39439fa004392
2021-08-14T18:39:08Z,ychad.eth,0x40A2aCCbd92BCA938b02010E17A5b8929b49130D,801,0,ETH,Whitehack CRV bribe contract,0xfcef3911809770fe351b2b526e4ee0274589a3f7d6ef9408a8f5643fa006b771
2021-08-14T18:39:08Z,0xF147b8125d2ef93FB6965Db97D6746952a133934,0x171f3cd87E043539EF64b19121854cd1ab74894f,,0,FTM,,0xfcef3911809770fe351b2b526e4ee0274589a3f7d6ef9408a8f5643fa006b771
2021-08-14T18:39:08Z,0x171f3cd87E043539EF64b19121854cd1ab74894f,0xF147b8125d2ef93FB6965Db97D6746952a133934,,305788.819982678000000000,FTM,,0xfcef3911809770fe351b2b526e4ee0274589a3f7d6ef9408a8f5643fa006b771
2021-08-14T18:39:08Z,0x171f3cd87E043539EF64b19121854cd1ab74894f,0xF147b8125d2ef93FB6965Db97D6746952a133934,,947.247663899955000000,LDO,,0xfcef3911809770fe351b2b526e4ee0274589a3f7d6ef9408a8f5643fa006b771
2021-08-14T18:39:08Z,0xF147b8125d2ef93FB6965Db97D6746952a133934,0x171f3cd87E043539EF64b19121854cd1ab74894f,,0,SPELL,,0xfcef3911809770fe351b2b526e4ee0274589a3f7d6ef9408a8f5643fa006b771
2021-08-14T18:39:08Z,0x171f3cd87E043539EF64b19121854cd1ab74894f,0xF147b8125d2ef93FB6965Db97D6746952a133934,,5490878.788150450000000000,SPELL,,0xfcef3911809770fe351b2b526e4ee0274589a3f7d6ef9408a8f5643fa006b771
2021-08-14T18:39:08Z,0xF147b8125d2ef93FB6965Db97D6746952a133934,0x171f3cd87E043539EF64b19121854cd1ab74894f,,0,DAI,,0xfcef3911809770fe351b2b526e4ee0274589a3f7d6ef9408a8f5643fa006b771
2021-08-14T18:39:08Z,0x171f3cd87E043539EF64b19121854cd1ab74894f,0xF147b8125d2ef93FB6965Db97D6746952a133934,,101.804756076914000000,DAI,,0xfcef3911809770fe351b2b526e4ee0274589a3f7d6ef9408a8f5643fa006b771
2021-08-14T18:39:08Z,0xF147b8125d2ef93FB6965Db97D6746952a133934,0x171f3cd87E043539EF64b19121854cd1ab74894f,,0,CREAM,,0xfcef3911809770fe351b2b526e4ee0274589a3f7d6ef9408a8f5643fa006b771
2021-08-14T18:39:08Z,0x171f3cd87E043539EF64b19121854cd1ab74894f,0xF147b8125d2ef93FB6965Db97D6746952a133934,,18.302929293834800000,CREAM,,0xfcef3911809770fe351b2b526e4ee0274589a3f7d6ef9408a8f5643fa006b771
2021-08-14T18:39:08Z,0xF147b8125d2ef93FB6965Db97D6746952a133934,0x171f3cd87E043539EF64b19121854cd1ab74894f,,0,ALCX,,0xfcef3911809770fe351b2b526e4ee0274589a3f7d6ef9408a8f5643fa006b771
2021-08-14T18:39:08Z,0x171f3cd87E043539EF64b19121854cd1ab74894f,0xF147b8125d2ef93FB6965Db97D6746952a133934,,5.98851506334790000,ALCX,,0xfcef3911809770fe351b2b526e4ee0274589a3f7d6ef9408a8f5643fa006b771
2021-08-14T18:39:08Z,0xF147b8125d2ef93FB6965Db97D6746952a133934,0x171f3cd87E043539EF64b19121854cd1ab74894f,,0,CRV,,0xfcef3911809770fe351b2b526e4ee0274589a3f7d6ef9408a8f5643fa006b771
2021-08-14T18:39:08Z,0x171f3cd87E043539EF64b19121854cd1ab74894f,0xF147b8125d2ef93FB6965Db97D6746952a133934,,0.998085843891317000,CRV,,0xfcef3911809770fe351b2b526e4ee0274589a3f7d6ef9408a8f5643fa006b771
2021-08-14T18:39:08Z,0xF147b8125d2ef93FB6965Db97D6746952a133934,0x171f3cd87E043539EF64b19121854cd1ab74894f,,0,TUSD,,0xfcef3911809770fe351b2b526e4ee0274589a3f7d6ef9408a8f5643fa006b771
2021-08-14T18:39:08Z,0x171f3cd87E043539EF64b19121854cd1ab74894f,0xF147b8125d2ef93FB6965Db97D6746952a133934,,4.990346223525510000,TUSD,,0xfcef3911809770fe351b2b526e4ee0274589a3f7d6ef9408a8f5643fa006b771
2021-08-14T18:39:08Z,0xF147b8125d2ef93FB6965Db97D6746952a133934,ychad.eth,,305788.819982678000000000,FTM,,0xfcef3911809770fe351b2b526e4ee0274589a3f7d6ef9408a8f5643fa006b771
2021-08-14T18:39:08Z,0xF147b8125d2ef93FB6965Db97D6746952a133934,ychad.eth,,947.247663899955000000,LDO,,0xfcef3911809770fe351b2b526e4ee0274589a3f7d6ef9408a8f5643fa006b771
2021-08-14T18:39:08Z,0xF147b8125d2ef93FB6965Db97D6746952a133934,ychad.eth,,5490878.788150450000000000,SPELL,,0xfcef3911809770fe351b2b526e4ee0274589a3f7d6ef9408a8f5643fa006b771
2021-08-14T18:39:08Z,0xF147b8125d2ef93FB6965Db97D6746952a133934,ychad.eth,,101.804756076914000000,DAI,,0xfcef3911809770fe351b2b526e4ee0274589a3f7d6ef9408a8f5643fa006b771
2021-08-14T18:39:08Z,0xF147b8125d2ef93FB6965Db97D6746952a133934,ychad.eth,,18.302929293834800000,CREAM,,0xfcef3911809770fe351b2b526e4ee0274589a3f7d6ef9408a8f5643fa006b771
2021-08-14T18:39:08Z,0xF147b8125d2ef93FB6965Db97D6746952a133934,ychad.eth,,5.98851506334790000,ALCX,,0xfcef3911809770fe351b2b526e4ee0274589a3f7d6ef9408a8f5643fa006b771
2021-08-14T18:39:08Z,0xF147b8125d2ef93FB6965Db97D6746952a133934,ychad.eth,,0.998085843891317000,CRV,,0xfcef3911809770fe351b2b526e4ee0274589a3f7d6ef9408a8f5643fa006b771
2021-08-14T18:39:08Z,0xF147b8125d2ef93FB6965Db97D6746952a133934,ychad.eth,,4.990346223525510000,TUSD,,0xfcef3911809770fe351b2b526e4ee0274589a3f7d6ef9408a8f5643fa006b771
2021-08-15T10:49:56Z,ychad.eth,0x40A2aCCbd92BCA938b02010E17A5b8929b49130D,802,0,ETH,Send tokens for liquidation ,0x079e83a97a3469b315063203d432ae0cbff79292a95c100b6d5da55d2411dd0e
2021-08-15T10:49:56Z,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,,10657.308959928600000000,yvCurve-LINK,,0x079e83a97a3469b315063203d432ae0cbff79292a95c100b6d5da55d2411dd0e
2021-08-15T10:49:56Z,ychad.eth,0x0000000000000000000000000000000000000000,,23825.92830728130000000,yvCurve-LINK,,0x079e83a97a3469b315063203d432ae0cbff79292a95c100b6d5da55d2411dd0e
2021-08-15T10:49:56Z,0xf2db9a7c0ACd427A680D640F02d90f6186E71725,ychad.eth,,24116.512687239600000000,linkCRV,,0x079e83a97a3469b315063203d432ae0cbff79292a95c100b6d5da55d2411dd0e
2021-08-15T10:49:56Z,ychad.eth,0x5f0845101857d2A91627478e302357860b1598a1,,24116.512687239600000000,linkCRV,,0x079e83a97a3469b315063203d432ae0cbff79292a95c100b6d5da55d2411dd0e
2021-08-15T10:49:56Z,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,,297299.790981884000000000,yvCurve-EURS,,0x079e83a97a3469b315063203d432ae0cbff79292a95c100b6d5da55d2411dd0e
2021-08-15T10:49:56Z,ychad.eth,0x0000000000000000000000000000000000000000,,722341.394273389000000000,yvCurve-EURS,,0x079e83a97a3469b315063203d432ae0cbff79292a95c100b6d5da55d2411dd0e
2021-08-15T10:49:56Z,0x25212Df29073FfFA7A67399AcEfC2dd75a831A1A,ychad.eth,,744444.720119269000000000,eursCRV,,0x079e83a97a3469b315063203d432ae0cbff79292a95c100b6d5da55d2411dd0e
2021-08-15T10:49:56Z,ychad.eth,0x5f0845101857d2A91627478e302357860b1598a1,,744444.720119269000000000,eursCRV,,0x079e83a97a3469b315063203d432ae0cbff79292a95c100b6d5da55d2411dd0e
2021-08-15T10:49:56Z,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,,0,yvCurve-EURS,,0x079e83a97a3469b315063203d432ae0cbff79292a95c100b6d5da55d2411dd0e
2021-08-15T10:49:56Z,ychad.eth,0x5f0845101857d2A91627478e302357860b1598a1,,61.553188869495500000,SNX,,0x079e83a97a3469b315063203d432ae0cbff79292a95c100b6d5da55d2411dd0e
2021-08-15T10:49:56Z,ychad.eth,0x5f0845101857d2A91627478e302357860b1598a1,,21.703632468308300000,stkAAVE,,0x079e83a97a3469b315063203d432ae0cbff79292a95c100b6d5da55d2411dd0e
2021-08-15T11:32:11Z,ychad.eth,0x40A2aCCbd92BCA938b02010E17A5b8929b49130D,803,0,ETH,Send eth for liquidation ,0x97040bb3058947321bda1e17576c486700c017598c35505330638e8387c83a93
2021-08-15T11:32:11Z,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,,178.241850258918000000,yvCurve-sETH,,0x97040bb3058947321bda1e17576c486700c017598c35505330638e8387c83a93
2021-08-15T11:32:11Z,0x192469CadE297D6B21F418cFA8c366b63FFC9f9b,0x0000000000000000000000000000000000000000,,337.901501477534000000,cvxeCRV,,0x97040bb3058947321bda1e17576c486700c017598c35505330638e8387c83a93
2021-08-15T11:32:11Z,0x3C0FFFF15EA30C35d7A85B85c0782D6c94e1d238,0x989AEb4d175e16225E39E87d0D97A3360524AD80,,337.901501477534000000,eCRV,,0x97040bb3058947321bda1e17576c486700c017598c35505330638e8387c83a93
2021-08-15T11:32:11Z,0x989AEb4d175e16225E39E87d0D97A3360524AD80,0x0000000000000000000000000000000000000000,,337.901501477534000000,eCRV-gauge,,0x97040bb3058947321bda1e17576c486700c017598c35505330638e8387c83a93
2021-08-15T11:32:11Z,0x989AEb4d175e16225E39E87d0D97A3360524AD80,0xF403C135812408BFbE8713b5A23a04b3D48AAE31,,337.901501477534000000,eCRV,,0x97040bb3058947321bda1e17576c486700c017598c35505330638e8387c83a93
2021-08-15T11:32:11Z,0xF403C135812408BFbE8713b5A23a04b3D48AAE31,0x22D07F42Cf4D077E765560ff6A741eF8E851091c,,337.901501477534000000,eCRV,,0x97040bb3058947321bda1e17576c486700c017598c35505330638e8387c83a93
2021-08-15T11:32:11Z,0x22D07F42Cf4D077E765560ff6A741eF8E851091c,0x986b4AFF588a109c09B50A03f42E4110E29D353F,,337.901501477534000000,eCRV,,0x97040bb3058947321bda1e17576c486700c017598c35505330638e8387c83a93
2021-08-15T11:32:11Z,ychad.eth,0x0000000000000000000000000000000000000000,,178.241857830082000000,yvCurve-sETH,,0x97040bb3058947321bda1e17576c486700c017598c35505330638e8387c83a93
2021-08-15T11:32:11Z,0x986b4AFF588a109c09B50A03f42E4110E29D353F,ychad.eth,,340.130734001718000000,eCRV,,0x97040bb3058947321bda1e17576c486700c017598c35505330638e8387c83a93
2021-08-15T11:32:11Z,ychad.eth,0x5f0845101857d2A91627478e302357860b1598a1,,340.122013644809000000,eCRV,,0x97040bb3058947321bda1e17576c486700c017598c35505330638e8387c83a93
2021-08-15T12:48:49Z,0x5f0845101857d2A91627478e302357860b1598a1,ychad.eth,,342,ETH,,0x6c42feec482a4783435537ed31cb0e14a3cb2e4f6f8c9bc6266603314090d726
2021-08-16T01:37:32Z,0x5f0845101857d2A91627478e302357860b1598a1,ychad.eth,,1505138.662602300000000000,yvCurve-3pool,,0x3bf098484299c2a890c888708146bd9af2e446ab9f10d69c289a4a988962647f
2021-08-16T01:49:45Z,0x5f0845101857d2A91627478e302357860b1598a1,ychad.eth,,21.703632468308300000,stkAAVE,,0x035833fe43fbe45fda5ca1fe4958564095b7148c984e9b463ddb137bd74daecf
2021-08-16T02:40:02Z,0x30430419b86e9512E6D93Fc2b0791d98DBeb637b,ychad.eth,,92.781153745519300000,POOL,,0xb46d5a97cc6a64fe04212310598aa785ebbed11b256e87e58f39abe9864ae6f8
2021-08-17T05:36:07Z,ychad.eth,0x5f0845101857d2A91627478e302357860b1598a1,804,230,ETH,Send ETH to buy some tokens,0xea26b9221b6d0ba133a0f407bd62f95ffe7b7779b1505cf365be34d53504a916
2021-08-17T06:24:02Z,0x5f0845101857d2A91627478e302357860b1598a1,ychad.eth,,11.88130153,yvWBTC,Send back tokens,0x6e4480b461960ae240c48c9395031cb86042e0013065012d40e8f787a9f49c79
2021-08-17T06:46:07Z,0x5f0845101857d2A91627478e302357860b1598a1,ychad.eth,,0.520194678835982000,yvCurve-sETH,Send back tokens,0x3365ad976c1146de0d609209ecf6dcdce799a8540707ed43e9de635a36148a23
2021-08-17T17:19:51Z,ychad.eth,0x40A2aCCbd92BCA938b02010E17A5b8929b49130D,805,0,ETH,Send out funds recovered from curve bribe,0xfcd71f9fd7385156f784eb7574fa6399d2c09eebc91bffc4ff6604cecae4422b
2021-08-17T17:19:51Z,ychad.eth,0x431e81E5dfB5A24541b5Ff8762bDEF3f32F96354,,305788.819982678000000000,FTM,,0xfcd71f9fd7385156f784eb7574fa6399d2c09eebc91bffc4ff6604cecae4422b
2021-08-17T17:19:51Z,ychad.eth,0x7893bbb46613d7a4FbcC31Dab4C9b823FfeE1026,,998.183342732104000000,LDO,,0xfcd71f9fd7385156f784eb7574fa6399d2c09eebc91bffc4ff6604cecae4422b
2021-08-17T17:19:51Z,ychad.eth,0x7893bbb46613d7a4FbcC31Dab4C9b823FfeE1026,,5490878.788150450000000000,SPELL,,0xfcd71f9fd7385156f784eb7574fa6399d2c09eebc91bffc4ff6604cecae4422b
2021-08-17T17:19:51Z,ychad.eth,0x7893bbb46613d7a4FbcC31Dab4C9b823FfeE1026,,101.804756076914000000,DAI,,0xfcd71f9fd7385156f784eb7574fa6399d2c09eebc91bffc4ff6604cecae4422b
2021-08-17T17:19:51Z,ychad.eth,0x7893bbb46613d7a4FbcC31Dab4C9b823FfeE1026,,9.151464646917420000,CREAM,,0xfcd71f9fd7385156f784eb7574fa6399d2c09eebc91bffc4ff6604cecae4422b
2021-08-17T17:19:51Z,ychad.eth,0x7893bbb46613d7a4FbcC31Dab4C9b823FfeE1026,,0.998085843891317000,CRV,,0xfcd71f9fd7385156f784eb7574fa6399d2c09eebc91bffc4ff6604cecae4422b
2021-08-17T17:19:51Z,ychad.eth,0x7893bbb46613d7a4FbcC31Dab4C9b823FfeE1026,,5.98851506334790000,ALCX,,0xfcd71f9fd7385156f784eb7574fa6399d2c09eebc91bffc4ff6604cecae4422b
2021-08-17T17:19:51Z,ychad.eth,0x7893bbb46613d7a4FbcC31Dab4C9b823FfeE1026,,4.990346223525510000,TUSD,,0xfcd71f9fd7385156f784eb7574fa6399d2c09eebc91bffc4ff6604cecae4422b
2021-08-17T17:52:53Z,0x5f0845101857d2A91627478e302357860b1598a1,ychad.eth,,162415.234400171000000000,yvCurve-3pool,Send back tokens,0xeb8da33b1f3675f39b3d5c9e52e57ba6a3ca6546a2e7006aae52b59577536865
2021-08-17T22:55:23Z,ychad.eth,0x40A2aCCbd92BCA938b02010E17A5b8929b49130D,806,0,ETH,Send partner payouts,0x4ec94846399f12393c2e825a0799fd90f1153b1401cd40e530a03723714436f1
2021-08-17T22:55:23Z,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,,43152.96678628590,yvDAI,,0x4ec94846399f12393c2e825a0799fd90f1153b1401cd40e530a03723714436f1
2021-08-17T22:55:23Z,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,,0.00298152563527879,yvCurve-pBTC,,0x4ec94846399f12393c2e825a0799fd90f1153b1401cd40e530a03723714436f1
2021-08-17T22:55:23Z,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,,132.82663212328100,yvCurve-sUSD,,0x4ec94846399f12393c2e825a0799fd90f1153b1401cd40e530a03723714436f1
2021-08-17T22:55:23Z,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,,2050.888489,yvUSDC,,0x4ec94846399f12393c2e825a0799fd90f1153b1401cd40e530a03723714436f1
2021-08-17T22:55:23Z,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,,1474.1290940766700,yvCurve-LUSD,,0x4ec94846399f12393c2e825a0799fd90f1153b1401cd40e530a03723714436f1
2021-08-17T22:55:23Z,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,,0.004567056462140270,yvCurve-BBTC,,0x4ec94846399f12393c2e825a0799fd90f1153b1401cd40e530a03723714436f1
