address,name,eth,raw,txs_payed
0x0cec743b8ce4ef8802cac0e5df18a180ed8402a7,milkyklim,8.764326344317315,8764326344317316640,272
0x7a1057e6e9093da9c1d4c1d049609b6889fc4c67,banteg,5.091593982320458,5091593982320457972,111
0x99bc02c239025e431d5741cc1dba8ce77fc51ce3,Daryl Lau,0.3083396460940766,308339646094076652,4
0x48f2bd7513da5bb9f7bfd54ea37c41650fd5f3a3,devops199fan,0.01921458,19214580000000000,1
