address,name,eth,raw,txs_payed
0x7a1057e6e9093da9c1d4c1d049609b6889fc4c67,banteg,5.337735407299999,5337735407300000000,85
0x0cec743b8ce4ef8802cac0e5df18a180ed8402a7,milkyklim,16.75917896643334,16759178966433320292,289
0x6626593c237f530d15ae9980a95ef938ac15c35c,Gauntlet,0.20044662300000002,200446623000000000,5
0x6e83d6f57012d74e0f131753f8b5ab557824507d,Vasiliy,0.044816716,44816716000000000,3
0x48f2bd7513da5bb9f7bfd54ea37c41650fd5f3a3,devops199fan,0.006917328,6917328000000000,1
0x74630370197b4c4795bfeef6645ee14f8cf8997d,cp0x.com,0.002006628,2006628000000000,1
